Date;Open;High;Low;Close;Volume
1992-05-21;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;94000
1992-05-22;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;26700
1992-05-26;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;14000
1992-05-27;3.465920046341321;3.4948027133941655;3.465920046341321;3.494802713394165;14700
1992-05-28;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;9400
1992-05-29;3.4948002338409427;3.4948002338409427;3.465917587280274;3.4659175872802734;3600
1992-06-01;3.465917587280274;3.4948002338409427;3.465917587280274;3.4659175872802734;10300
1992-06-02;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;1800
1992-06-03;3.465917587280274;3.4948002338409427;3.465917587280274;3.4659175872802734;11200
1992-06-04;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;2800
1992-06-05;3.465917587280274;3.465917587280274;3.465917587280274;3.4659175872802734;8000
1992-06-08;3.465920046341321;3.4948027133941655;3.465920046341321;3.494802713394165;3800
1992-06-09;3.465917587280274;3.4948002338409427;3.465917587280274;3.4659175872802734;80600
1992-06-10;3.465917587280274;3.4948002338409427;3.465917587280274;3.4659175872802734;41200
1992-06-11;3.465917587280274;3.4948002338409427;3.465917587280274;3.4659175872802734;5800
1992-06-12;3.4948002338409427;3.4948002338409427;3.465917587280274;3.4659175872802734;7900
1992-06-15;3.437034368515014;3.437034368515014;3.4081517267627874;3.4370343685150146;191900
1992-06-16;3.4081517267627874;3.4659170102672414;3.4081517267627874;3.4370343685150146;40400
1992-06-17;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;58000
1992-06-18;3.4370376336372503;3.4370376336372503;3.408154964447021;3.4081549644470215;52800
1992-06-19;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;1100
1992-06-22;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;20900
1992-06-23;3.408154964447021;3.4370376336372503;3.408154964447021;3.4081549644470215;5600
1992-06-24;3.4370376336372503;3.4370376336372503;3.408154964447021;3.4081549644470215;11700
1992-06-25;3.4370376336372503;3.4370376336372503;3.408154964447021;3.4081549644470215;9900
1992-06-26;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;4900
1992-06-29;3.408154964447021;3.408154964447021;3.408154964447021;3.4081549644470215;8700
1992-06-30;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;5400
1992-07-01;3.408154964447021;3.408154964447021;3.408154964447021;3.4081549644470215;7100
1992-07-02;3.4370376336372503;3.4370376336372503;3.408154964447021;3.4081549644470215;8200
1992-07-06;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;15700
1992-07-07;3.437034368515014;3.437034368515014;3.437034368515014;3.4370343685150146;1900
1992-07-08;3.4081517267627874;3.437034368515014;3.4081517267627874;3.4370343685150146;54500
