Date;Open;High;Low;Close;Volume
2020-05-19;39.53787560866996;39.53787560866996;39.31482696533203;39.31482696533203;700
2020-05-20;39.770619953925554;39.770619953925554;39.58636334617429;39.67849349975586;500
2020-05-21;39.38270461098428;39.38270461098428;39.34876251220703;39.34876251220703;400
2020-05-22;38.829937820234164;38.829937820234164;38.539974212646484;38.539974212646484;100
2020-05-26;39.566966910976845;39.566966910976845;39.39240646362305;39.39240646362305;500
2020-05-27;39.2954294157902;39.419559478759766;39.212999122439555;39.419559478759766;700
2020-05-28;39.43119491307168;39.43119491307168;39.3167610168457;39.3167610168457;400
2020-05-29;39.39240517293774;39.659095764160156;39.39240517293774;39.659095764160156;400
2020-06-01;40.18762159380727;40.46400833129883;40.18762159380727;40.46400833129883;100
2020-06-02;41.04103188060783;41.512344360351555;41.04103188060783;41.51234436035156;600
2020-06-03;41.9817155057562;42.408416748046875;41.9817155057562;42.408416748046875;500
2020-06-04;41.981715978588284;42.019535064697266;41.942923947194494;42.019535064697266;400
2020-06-05;42.89330723076153;43.0164680480957;42.89330723076153;43.0164680480957;100
2020-06-08;42.89330619239028;43.08241271972656;42.89330619239028;43.08241271972656;500
2020-06-09;42.839970733175456;42.97380065917969;42.839970733175456;42.97380065917969;300
2020-06-10;43.09695922410187;43.256004333496094;43.087263065939375;43.256004333496094;585900
2020-06-11;42.06414596048916;42.06414596048916;41.26407789109896;41.32129669189453;201500
2020-06-12;41.9623191143684;41.9623191143684;41.53561787590022;41.797454833984375;2300
2020-06-15;41.09921632397206;41.64907836914063;41.09921632397206;41.649078369140625;400
2020-06-16;42.437507146256245;42.437507146256245;41.99140990714886;42.002079010009766;1400
2020-06-17;42.29786682128906;42.29786682128906;42.29786682128906;42.29786682128906;100
2020-06-18;42.27362060546875;42.27362060546875;42.27362060546875;42.27362060546875;0
2020-06-19;42.505399239440166;42.505399239440166;42.38805389404297;42.38805389404297;400
2020-06-22;42.65571212768554;42.65571212768554;42.65571212768554;42.65571212768555;100
2020-06-23;43.27151720168983;43.34910126021781;43.1890869140625;43.1890869140625;200
2020-06-24;42.76723224213564;42.76723224213564;42.63825225830079;42.63825225830078;400
2020-06-25;42.63631337396156;42.68965148925781;42.63631337396156;42.68965148925781;200
2020-06-26;42.338592529296875;42.338592529296875;42.338592529296875;42.338592529296875;100
2020-06-29;42.35022741210495;42.43750762939453;42.35022741210495;42.43750762939453;300
2020-06-30;42.41133117675781;42.41133117675781;42.41133117675781;42.41133117675781;0
2020-07-01;42.76238857282007;42.767234802246094;42.76238857282007;42.767234802246094;400
2020-07-02;43.704044342041016;43.704044342041016;43.704044342041016;43.704044342041016;0
2020-07-06;45.42831039428711;45.42831039428711;45.42831039428711;45.42831039428711;0
2020-07-07;45.03651416890407;45.03651416890407;44.86195373535157;44.86195373535156;100
2020-07-08;45.32745476547653;45.71051406860352;45.32745476547653;45.710514068603516;800
2020-07-09;45.99659937556666;45.99659937556666;45.797792986496255;45.864707946777344;900
2020-07-10;45.938408986584136;45.938408986584136;45.54758834838867;45.54758834838867;200
2020-07-13;45.83173638084902;45.83173638084902;45.32357406616211;45.32357406616211;1100
2020-07-14;44.9589367076448;45.33229984272845;44.949236849926805;45.32745361328125;600
2020-07-15;45.424430847167976;45.424430847167976;45.424430847167976;45.42443084716797;400
