date,1. open,2. high,3. low,4. close,5. volume,Ticker
2023-02-09 14:26:00,20.12,20.12,20.12,20.12,200.0,TBJL
2023-02-09 14:16:00,20.1999,20.1999,20.1999,20.1999,3848.0,TBJL
2023-02-09 11:33:00,20.3564,20.36,20.35,20.35,8523.0,TBJL
2023-02-09 11:28:00,20.35,20.35,20.35,20.35,610.0,TBJL
2023-02-09 11:18:00,20.35,20.35,20.35,20.35,324.0,TBJL
2023-02-08 14:34:00,20.2064,20.2064,20.2064,20.2064,1481.0,TBJL
2023-02-08 14:33:00,20.25,20.25,20.25,20.25,5970.0,TBJL
2023-02-07 15:38:00,20.2101,20.2101,20.2101,20.2101,195.0,TBJL
2023-02-07 15:25:00,20.26,20.3098,20.26,20.3097,984.0,TBJL
2023-02-07 15:16:00,20.26,20.26,20.26,20.26,6144.0,TBJL
2023-02-07 13:53:00,20.2799,20.28,20.2498,20.2498,1272.0,TBJL
2023-02-07 13:49:00,20.2943,20.2943,20.2943,20.2943,158.0,TBJL
2023-02-07 13:31:00,20.34,20.34,20.34,20.34,200.0,TBJL
2023-02-07 13:04:00,20.41,20.41,20.41,20.41,100.0,TBJL
2023-02-07 12:50:00,20.3199,20.3199,20.3199,20.3199,490.0,TBJL
2023-02-07 10:26:00,20.33,20.33,20.3299,20.3299,206.0,TBJL
2023-02-06 15:52:00,20.405,20.405,20.405,20.405,100.0,TBJL
2023-02-06 15:41:00,20.3999,20.3999,20.36,20.36,981.0,TBJL
2023-02-06 14:27:00,20.375,20.375,20.375,20.375,100.0,TBJL
2023-02-06 09:31:00,20.65,20.65,20.56,20.56,705.0,TBJL
2023-02-03 15:47:00,20.5,20.5,20.5,20.5,400.0,TBJL
2023-02-03 12:04:00,20.48,20.48,20.48,20.48,374.0,TBJL
2023-02-03 10:51:00,20.46,20.46,20.46,20.46,5864.0,TBJL
2023-02-03 10:29:00,20.47,20.47,20.47,20.47,203.0,TBJL
2023-02-02 15:30:00,20.5901,20.6697,20.5901,20.6697,2756.0,TBJL
2023-02-02 14:03:00,20.65,20.65,20.65,20.65,200.0,TBJL
2023-02-02 11:36:00,20.7599,20.7599,20.7599,20.7599,6174.0,TBJL
2023-02-02 09:57:00,20.69,20.69,20.69,20.69,100.0,TBJL
2023-02-01 15:59:00,20.65,20.65,20.65,20.65,400.0,TBJL
2023-02-01 15:47:00,20.67,20.69,20.67,20.69,700.0,TBJL
2023-02-01 14:44:00,20.46,20.46,20.46,20.46,4099.0,TBJL
2023-02-01 10:30:00,20.44,20.44,20.44,20.44,300.0,TBJL
2023-02-01 09:44:00,20.4,20.4,20.4,20.4,200.0,TBJL
2023-01-31 14:09:00,20.449,20.449,20.449,20.449,115.0,TBJL
2023-01-31 14:01:00,20.415,20.415,20.415,20.415,250.0,TBJL
2023-01-31 10:09:00,20.41,20.41,20.41,20.41,100.0,TBJL
2023-01-31 10:00:00,20.46,20.46,20.46,20.46,300.0,TBJL
2023-01-31 09:43:00,20.46,20.46,20.46,20.46,100.0,TBJL
2023-01-30 15:49:00,20.41,20.45,20.41,20.44,500.0,TBJL
2023-01-30 12:23:00,20.405,20.405,20.405,20.405,100.0,TBJL
2023-01-30 12:20:00,20.445,20.448,20.43,20.448,1955.0,TBJL
2023-01-30 12:18:00,20.4,20.4,20.4,20.4,500.0,TBJL
2023-01-30 11:04:00,20.44,20.44,20.44,20.44,100.0,TBJL
2023-01-30 09:37:00,20.43,20.43,20.43,20.43,200.0,TBJL
2023-01-30 09:36:00,20.46,20.46,20.46,20.46,300.0,TBJL
2023-01-30 09:35:00,20.46,20.46,20.46,20.46,300.0,TBJL
2023-01-27 15:07:00,20.46,20.46,20.46,20.46,986.0,TBJL
2023-01-27 12:50:00,20.4,20.4,20.4,20.4,127.0,TBJL
2023-01-27 10:48:00,20.4027,20.4027,20.4027,20.4027,979.0,TBJL
2023-01-27 10:06:00,20.41,20.41,20.41,20.41,146.0,TBJL
