date,1. open,2. high,3. low,4. close,5. volume,Ticker
2023-03-24 19:38:00,20.17,20.17,20.17,20.17,700.0,ACI
2023-03-24 19:08:00,20.44,20.44,20.3,20.3,484.0,ACI
2023-03-24 17:59:00,20.2,20.2,20.2,20.2,100.0,ACI
2023-03-24 16:05:00,20.19,20.19,20.19,20.19,144976.0,ACI
2023-03-24 16:00:00,20.175,20.19,20.17,20.19,72135.0,ACI
2023-03-24 15:59:00,20.19,20.19,20.175,20.18,56898.0,ACI
2023-03-24 15:58:00,20.18,20.19,20.17,20.19,28716.0,ACI
2023-03-24 15:57:00,20.175,20.18,20.17,20.18,23793.0,ACI
2023-03-24 15:56:00,20.175,20.175,20.17,20.17,21279.0,ACI
2023-03-24 15:55:00,20.15,20.18,20.1409,20.175,72427.0,ACI
2023-03-24 15:54:00,20.15,20.15,20.14,20.15,24101.0,ACI
2023-03-24 15:53:00,20.15,20.15,20.145,20.15,16678.0,ACI
2023-03-24 15:52:00,20.145,20.15,20.14,20.15,16297.0,ACI
2023-03-24 15:51:00,20.17,20.17,20.14,20.145,71619.0,ACI
2023-03-24 15:50:00,20.175,20.175,20.16,20.165,45250.0,ACI
2023-03-24 15:49:00,20.16,20.175,20.155,20.175,37254.0,ACI
2023-03-24 15:48:00,20.15,20.16,20.145,20.16,20956.0,ACI
2023-03-24 15:47:00,20.14,20.15,20.14,20.145,17502.0,ACI
2023-03-24 15:46:00,20.14,20.15,20.14,20.15,7263.0,ACI
2023-03-24 15:45:00,20.145,20.15,20.14,20.145,5806.0,ACI
2023-03-24 15:44:00,20.1451,20.15,20.145,20.15,9337.0,ACI
2023-03-24 15:43:00,20.155,20.155,20.14,20.145,9097.0,ACI
2023-03-24 15:42:00,20.175,20.175,20.15,20.155,42896.0,ACI
2023-03-24 15:41:00,20.175,20.18,20.17,20.17,10533.0,ACI
2023-03-24 15:40:00,20.19,20.19,20.17,20.175,24567.0,ACI
2023-03-24 15:39:00,20.19,20.19,20.185,20.19,1769.0,ACI
2023-03-24 15:38:00,20.185,20.19,20.185,20.19,2457.0,ACI
2023-03-24 15:37:00,20.185,20.19,20.185,20.185,1543.0,ACI
2023-03-24 15:36:00,20.185,20.19,20.185,20.19,2055.0,ACI
2023-03-24 15:35:00,20.18,20.19,20.18,20.19,2803.0,ACI
2023-03-24 15:34:00,20.18,20.19,20.18,20.18,29691.0,ACI
2023-03-24 15:33:00,20.17,20.18,20.165,20.18,9635.0,ACI
2023-03-24 15:32:00,20.17,20.17,20.165,20.17,3196.0,ACI
2023-03-24 15:31:00,20.165,20.17,20.165,20.17,5646.0,ACI
2023-03-24 15:30:00,20.17,20.17,20.16,20.17,5746.0,ACI
2023-03-24 15:29:00,20.165,20.17,20.16,20.165,873.0,ACI
2023-03-24 15:28:00,20.17,20.17,20.16,20.165,1228.0,ACI
2023-03-24 15:27:00,20.165,20.165,20.165,20.165,437.0,ACI
2023-03-24 15:26:00,20.1659,20.1693,20.165,20.165,2381.0,ACI
2023-03-24 15:25:00,20.165,20.165,20.165,20.165,1144.0,ACI
2023-03-24 15:24:00,20.195,20.2,20.17,20.17,31785.0,ACI
2023-03-24 15:23:00,20.19,20.2,20.19,20.2,2550.0,ACI
2023-03-24 15:22:00,20.18,20.19,20.18,20.19,4853.0,ACI
2023-03-24 15:21:00,20.165,20.17,20.165,20.17,5884.0,ACI
2023-03-24 15:20:00,20.16,20.17,20.155,20.17,4910.0,ACI
2023-03-24 15:19:00,20.155,20.16,20.155,20.155,2359.0,ACI
2023-03-24 15:18:00,20.155,20.16,20.155,20.1577,2341.0,ACI
2023-03-24 15:17:00,20.15,20.155,20.145,20.155,2078.0,ACI
2023-03-24 15:16:00,20.14,20.15,20.135,20.15,5440.0,ACI
2023-03-24 15:15:00,20.13,20.14,20.13,20.14,5613.0,ACI
2023-03-24 15:14:00,20.13,20.13,20.125,20.13,2662.0,ACI
2023-03-24 15:13:00,20.11,20.12,20.11,20.12,6503.0,ACI
2023-03-24 15:12:00,20.1,20.11,20.0925,20.11,4735.0,ACI
2023-03-24 15:11:00,20.1,20.1,20.1,20.1,5699.0,ACI
2023-03-24 15:10:00,20.1,20.1,20.095,20.1,3451.0,ACI
2023-03-24 15:09:00,20.1,20.1,20.09,20.1,19168.0,ACI
2023-03-24 15:08:00,20.1,20.1,20.0977,20.1,2604.0,ACI
2023-03-24 15:07:00,20.085,20.09,20.08,20.09,24708.0,ACI
2023-03-24 15:06:00,20.09,20.09,20.08,20.08,37403.0,ACI
2023-03-24 15:05:00,20.085,20.085,20.0848,20.085,1833.0,ACI
2023-03-24 15:04:00,20.08,20.085,20.08,20.085,7244.0,ACI
2023-03-24 15:03:00,20.1,20.105,20.08,20.08,48456.0,ACI
2023-03-24 15:02:00,20.1,20.11,20.1,20.1,3977.0,ACI
