date,1. open,2. high,3. low,4. close,5. volume,Ticker
2023-02-14 16:01:00,93.68,93.68,93.68,93.68,1371.0,DORM
2023-02-14 16:00:00,93.8,93.845,93.675,93.7,3197.0,DORM
2023-02-14 15:59:00,93.88,93.88,93.74,93.74,948.0,DORM
2023-02-14 15:58:00,93.965,93.965,93.965,93.965,568.0,DORM
2023-02-14 15:57:00,93.96,93.98,93.96,93.96,1517.0,DORM
2023-02-14 15:56:00,94.0,94.07,94.0,94.04,1071.0,DORM
2023-02-14 15:55:00,93.99,94.01,93.97,94.01,977.0,DORM
2023-02-14 15:54:00,94.04,94.08,94.01,94.08,967.0,DORM
2023-02-14 15:53:00,93.92,93.92,93.92,93.92,360.0,DORM
2023-02-14 15:51:00,93.93,93.93,93.89,93.93,959.0,DORM
2023-02-14 15:48:00,94.27,94.28,94.12,94.12,919.0,DORM
2023-02-14 15:47:00,94.42,94.42,94.285,94.285,444.0,DORM
2023-02-14 15:43:00,94.365,94.365,94.365,94.365,124.0,DORM
2023-02-14 15:39:00,94.37,94.37,94.32,94.32,400.0,DORM
2023-02-14 15:36:00,94.485,94.62,94.36,94.62,400.0,DORM
2023-02-14 15:33:00,94.47,94.47,94.47,94.47,157.0,DORM
2023-02-14 15:32:00,94.38,94.38,94.38,94.38,556.0,DORM
2023-02-14 15:29:00,94.305,94.305,94.305,94.305,175.0,DORM
2023-02-14 15:26:00,94.41,94.41,94.41,94.41,263.0,DORM
2023-02-14 15:25:00,94.31,94.31,94.31,94.31,565.0,DORM
2023-02-14 15:21:00,94.34,94.34,94.34,94.34,126.0,DORM
2023-02-14 15:17:00,94.12,94.14,94.0472,94.14,324.0,DORM
2023-02-14 15:11:00,94.01,94.01,94.01,94.01,294.0,DORM
2023-02-14 15:10:00,94.15,94.15,94.15,94.15,100.0,DORM
2023-02-14 15:05:00,94.08,94.08,94.08,94.08,109.0,DORM
2023-02-14 14:58:00,94.23,94.23,94.23,94.23,117.0,DORM
2023-02-14 14:54:00,93.91,93.91,93.91,93.91,385.0,DORM
2023-02-14 14:44:00,93.77,93.77,93.77,93.77,424.0,DORM
2023-02-14 14:38:00,93.905,93.905,93.9,93.9,402.0,DORM
2023-02-14 14:36:00,93.905,93.905,93.905,93.905,233.0,DORM
2023-02-14 14:27:00,93.67,93.67,93.67,93.67,179.0,DORM
2023-02-14 14:26:00,94.02,94.02,93.72,93.825,1612.0,DORM
2023-02-14 14:19:00,93.965,93.965,93.965,93.965,381.0,DORM
2023-02-14 14:18:00,93.9,94.1,93.9,94.1,229.0,DORM
2023-02-14 14:17:00,93.875,93.875,93.875,93.875,395.0,DORM
2023-02-14 14:08:00,93.6,93.65,93.6,93.65,794.0,DORM
2023-02-14 14:06:00,93.78,93.78,93.78,93.78,168.0,DORM
2023-02-14 14:04:00,93.78,94.03,93.78,93.91,1120.0,DORM
2023-02-14 14:02:00,93.76,93.76,93.76,93.76,181.0,DORM
2023-02-14 14:01:00,93.84,93.84,93.84,93.84,369.0,DORM
2023-02-14 14:00:00,93.78,93.78,93.78,93.78,677.0,DORM
2023-02-14 13:59:00,93.75,93.75,93.75,93.75,139.0,DORM
2023-02-14 13:58:00,93.89,93.89,93.89,93.89,359.0,DORM
2023-02-14 13:57:00,93.91,93.91,93.8,93.83,1710.0,DORM
2023-02-14 13:56:00,93.79,93.82,93.79,93.82,456.0,DORM
2023-02-14 13:54:00,93.74,93.74,93.73,93.73,316.0,DORM
2023-02-14 13:53:00,93.8,93.8,93.79,93.79,281.0,DORM
2023-02-14 13:52:00,93.97,93.97,93.97,93.97,104.0,DORM
2023-02-14 13:50:00,93.8,93.8,93.8,93.8,232.0,DORM
2023-02-14 13:48:00,93.78,93.78,93.78,93.78,133.0,DORM
2023-02-14 13:46:00,93.96,93.96,93.96,93.96,123.0,DORM
2023-02-14 13:45:00,93.78,93.78,93.77,93.77,424.0,DORM
2023-02-14 13:40:00,94.0,94.0,94.0,94.0,100.0,DORM
2023-02-14 13:33:00,93.99,93.99,93.99,93.99,135.0,DORM
2023-02-14 13:30:00,93.955,93.955,93.955,93.955,100.0,DORM
2023-02-14 13:27:00,93.74,93.74,93.73,93.73,460.0,DORM
2023-02-14 13:25:00,93.75,94.0,93.75,94.0,200.0,DORM
2023-02-14 13:18:00,93.98,93.98,93.96,93.96,234.0,DORM
2023-02-14 13:14:00,94.005,94.005,94.005,94.005,100.0,DORM
2023-02-14 13:02:00,93.68,93.7,93.68,93.7,373.0,DORM
2023-02-14 13:00:00,93.67,93.67,93.6,93.6,327.0,DORM
2023-02-14 12:57:00,93.35,93.35,93.35,93.35,215.0,DORM
2023-02-14 12:49:00,93.36,93.36,93.21,93.21,466.0,DORM
2023-02-14 12:44:00,93.315,93.315,93.315,93.315,115.0,DORM
2023-02-14 12:43:00,93.39,93.39,93.36,93.36,229.0,DORM
2023-02-14 12:36:00,93.47,93.47,93.47,93.47,352.0,DORM
2023-02-14 12:34:00,93.4,93.4,93.4,93.4,200.0,DORM
2023-02-14 12:33:00,93.6,93.6,93.345,93.345,1257.0,DORM
2023-02-14 12:32:00,93.7,93.7,93.6,93.6,1862.0,DORM
2023-02-14 12:31:00,93.7,93.7,93.6,93.6,508.0,DORM
2023-02-14 12:29:00,94.04,94.04,93.545,93.545,2917.0,DORM
2023-02-14 12:27:00,93.9,93.9,93.9,93.9,828.0,DORM
2023-02-14 12:26:00,94.06,94.07,93.935,93.935,1352.0,DORM
2023-02-14 12:25:00,93.6,93.84,93.6,93.84,1336.0,DORM
2023-02-14 12:24:00,93.56,93.75,93.53,93.535,3458.0,DORM
2023-02-14 12:12:00,94.0,94.0,93.66,93.66,635.0,DORM
2023-02-14 12:11:00,93.8,93.94,93.8,93.94,713.0,DORM
2023-02-14 11:54:00,93.37,93.37,93.35,93.35,347.0,DORM
2023-02-14 11:29:00,94.04,94.04,93.955,93.955,766.0,DORM
2023-02-14 11:09:00,94.32,94.32,94.32,94.32,127.0,DORM
2023-02-14 11:02:00,93.875,93.875,93.66,93.66,424.0,DORM
2023-02-14 10:48:00,93.2829,93.2829,93.2829,93.2829,140.0,DORM
2023-02-14 10:47:00,93.215,93.215,93.215,93.215,337.0,DORM
2023-02-14 10:44:00,93.53,93.53,93.435,93.435,691.0,DORM
2023-02-14 10:36:00,93.88,93.88,93.79,93.88,908.0,DORM
2023-02-14 10:30:00,94.245,94.245,94.245,94.245,144.0,DORM
2023-02-14 10:26:00,94.31,94.31,94.31,94.31,302.0,DORM
2023-02-14 10:15:00,94.74,94.74,94.49,94.49,435.0,DORM
2023-02-14 10:14:00,94.76,94.76,94.76,94.76,100.0,DORM
2023-02-14 10:04:00,94.79,94.79,94.79,94.79,261.0,DORM
2023-02-14 10:03:00,95.175,95.175,95.175,95.175,270.0,DORM
2023-02-14 09:59:00,94.67,94.67,94.67,94.67,451.0,DORM
2023-02-14 09:48:00,94.21,94.21,94.21,94.21,101.0,DORM
2023-02-14 09:46:00,94.39,94.39,94.39,94.39,113.0,DORM
2023-02-14 09:45:00,94.29,94.3,94.29,94.3,455.0,DORM
2023-02-14 09:44:00,94.33,94.33,94.33,94.33,416.0,DORM
2023-02-14 09:40:00,94.53,94.53,94.5,94.5,1191.0,DORM
2023-02-14 09:39:00,93.9,93.9,93.85,93.88,1650.0,DORM
2023-02-14 09:31:00,94.46,94.46,94.46,94.46,166.0,DORM
2023-02-13 16:02:00,94.66,94.66,94.66,94.66,799.0,DORM
2023-02-13 16:01:00,94.66,94.66,94.66,94.66,2122.0,DORM
2023-02-13 16:00:00,94.51,94.83,94.29,94.73,5108.0,DORM
2023-02-13 15:59:00,94.44,94.57,94.27,94.31,1546.0,DORM
2023-02-13 15:58:00,94.71,94.71,94.44,94.5,982.0,DORM
2023-02-13 15:57:00,94.69,94.69,94.69,94.69,139.0,DORM
2023-02-13 15:56:00,94.655,94.655,94.5,94.5,1573.0,DORM
2023-02-13 15:55:00,94.635,94.79,94.635,94.79,471.0,DORM
2023-02-13 15:54:00,94.48,94.48,94.48,94.48,102.0,DORM
2023-02-13 15:53:00,94.5,94.5,94.5,94.5,370.0,DORM
2023-02-13 15:51:00,94.565,94.565,94.565,94.565,265.0,DORM
2023-02-13 15:50:00,94.73,94.73,94.73,94.73,116.0,DORM
2023-02-13 15:49:00,94.86,94.86,94.86,94.86,670.0,DORM
2023-02-13 15:46:00,94.95,94.98,94.95,94.98,561.0,DORM
2023-02-13 15:43:00,94.83,94.83,94.82,94.82,442.0,DORM
2023-02-13 15:41:00,94.835,94.835,94.835,94.835,291.0,DORM
2023-02-13 15:40:00,94.73,94.84,94.73,94.84,614.0,DORM
2023-02-13 15:33:00,94.61,94.61,94.54,94.54,549.0,DORM
2023-02-13 15:32:00,94.46,94.56,94.46,94.56,383.0,DORM
2023-02-13 15:31:00,94.46,94.46,94.46,94.46,290.0,DORM
2023-02-13 15:29:00,94.49,94.49,94.49,94.49,513.0,DORM
2023-02-13 15:23:00,94.53,94.53,94.53,94.53,913.0,DORM
2023-02-13 15:20:00,94.32,94.32,94.32,94.32,134.0,DORM
2023-02-13 15:18:00,94.32,94.49,94.32,94.49,615.0,DORM
