,open,high,low,close,volume,Ticker
2023-01-05 09:31:00,86.71,86.71,86.71,86.71,494,ESE
2023-01-05 09:42:00,85.82,85.82,85.82,85.82,143,ESE
2023-01-05 09:47:00,85.6627,85.6627,85.6627,85.6627,134,ESE
2023-01-05 09:53:00,86.08,86.08,86.08,86.08,120,ESE
2023-01-05 09:55:00,86.11,86.11,86.11,86.11,571,ESE
2023-01-05 09:56:00,86.13,86.13,86.13,86.13,101,ESE
2023-01-05 10:09:00,86.45,86.62,86.45,86.595,420,ESE
2023-01-05 10:12:00,86.94,86.94,86.94,86.94,104,ESE
2023-01-05 10:15:00,86.98,86.98,86.98,86.98,108,ESE
2023-01-05 10:24:00,86.94,86.98,86.94,86.98,413,ESE
2023-01-05 10:25:00,86.95,86.98,86.95,86.98,425,ESE
2023-01-05 10:26:00,87.09,87.09,87.09,87.09,111,ESE
2023-01-05 10:45:00,87.27,87.27,87.27,87.27,412,ESE
2023-01-05 10:51:00,87.5,87.5,87.49,87.5,553,ESE
2023-01-05 10:54:00,87.45,87.45,87.45,87.45,158,ESE
2023-01-05 10:59:00,87.2555,87.2555,87.2555,87.2555,103,ESE
2023-01-05 11:02:00,87.13,87.13,87.12,87.12,1669,ESE
2023-01-05 11:06:00,86.9361,86.9361,86.9361,86.9361,137,ESE
2023-01-05 11:22:00,86.82,86.83,86.8,86.81,1214,ESE
2023-01-05 11:25:00,86.54,86.54,86.54,86.54,158,ESE
2023-01-05 11:33:00,86.54,86.54,86.54,86.54,101,ESE
2023-01-05 11:37:00,86.86,86.86,86.85,86.85,883,ESE
2023-01-05 11:53:00,87.059,87.059,87.03,87.03,310,ESE
2023-01-05 11:55:00,87.03,87.055,87.03,87.055,213,ESE
2023-01-05 12:03:00,87.11,87.11,87.11,87.11,643,ESE
2023-01-05 12:12:00,87.28,87.28,87.28,87.28,100,ESE
2023-01-05 12:18:00,87.185,87.185,87.185,87.185,131,ESE
2023-01-05 12:20:00,87.05,87.05,86.895,86.895,1212,ESE
2023-01-05 12:25:00,87.13,87.13,87.13,87.13,515,ESE
2023-01-05 12:32:00,87.105,87.105,87.105,87.105,204,ESE
2023-01-05 12:35:00,87.105,87.105,87.105,87.105,100,ESE
2023-01-05 12:55:00,87.03,87.03,86.9,86.9,1494,ESE
2023-01-05 13:01:00,86.87,86.87,86.87,86.87,179,ESE
2023-01-05 13:03:00,86.955,86.955,86.955,86.955,101,ESE
2023-01-05 13:11:00,86.955,86.955,86.955,86.955,137,ESE
2023-01-05 13:15:00,86.87,86.87,86.8,86.8,866,ESE
2023-01-05 13:17:00,86.68,86.68,86.68,86.68,292,ESE
2023-01-05 13:21:00,86.88,86.88,86.88,86.88,970,ESE
2023-01-05 13:28:00,87.13,87.13,87.13,87.13,360,ESE
2023-01-05 13:30:00,87.09,87.09,87.09,87.09,100,ESE
2023-01-05 13:39:00,87.085,87.13,86.96,87.13,369,ESE
