,open,high,low,close,volume,Ticker
2023-01-03 09:31:00,23.62,23.62,23.62,23.62,303,CBNK
2023-01-03 09:46:00,23.605,23.605,23.605,23.605,100,CBNK
2023-01-03 10:15:00,23.35,23.35,23.35,23.35,120,CBNK
2023-01-03 10:28:00,23.5499,23.5499,23.5499,23.5499,321,CBNK
2023-01-03 10:50:00,23.53,23.53,23.53,23.53,359,CBNK
2023-01-03 10:51:00,23.56,23.56,23.56,23.56,200,CBNK
2023-01-03 11:13:00,23.56,23.56,23.56,23.56,127,CBNK
2023-01-03 11:33:00,23.42,23.44,23.42,23.44,385,CBNK
2023-01-03 12:09:00,23.4544,23.4544,23.4544,23.4544,169,CBNK
2023-01-03 12:20:00,23.55,23.55,23.55,23.55,114,CBNK
2023-01-03 12:21:00,23.54,23.54,23.54,23.54,399,CBNK
2023-01-03 14:12:00,23.65,23.65,23.65,23.65,491,CBNK
2023-01-03 14:21:00,23.18,23.18,23.18,23.18,102,CBNK
2023-01-03 14:26:00,23.2,23.2,23.11,23.11,5692,CBNK
2023-01-03 14:29:00,23.17,23.22,23.17,23.22,450,CBNK
2023-01-03 15:23:00,23.08,23.08,23.08,23.08,596,CBNK
2023-01-03 15:55:00,23.14,23.14,23.13,23.13,200,CBNK
2023-01-03 15:57:00,23.13,23.21,23.13,23.21,641,CBNK
2023-01-03 15:58:00,23.15,23.15,23.15,23.15,277,CBNK
2023-01-03 16:02:00,23.23,23.23,23.23,23.23,332,CBNK
2023-01-04 09:31:00,23.29,23.29,23.29,23.29,200,CBNK
2023-01-04 10:27:00,23.12,23.12,23.03,23.03,206,CBNK
2023-01-04 11:41:00,23.28,23.28,23.28,23.28,100,CBNK
2023-01-04 12:46:00,23.1165,23.29,23.1165,23.29,930,CBNK
2023-01-04 13:02:00,23.29,23.29,23.29,23.29,2579,CBNK
2023-01-04 13:07:00,23.1,23.1,23.08,23.08,200,CBNK
2023-01-04 13:23:00,23.28,23.28,23.25,23.28,463,CBNK
2023-01-04 13:25:00,23.25,23.25,23.25,23.25,108,CBNK
2023-01-04 14:17:00,23.255,23.255,23.255,23.255,198,CBNK
2023-01-04 14:23:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-04 14:41:00,23.0441,23.0441,23.0441,23.0441,430,CBNK
2023-01-04 14:58:00,23.24,23.25,23.24,23.25,783,CBNK
2023-01-04 14:59:00,23.23,23.25,23.23,23.25,1540,CBNK
2023-01-04 15:00:00,23.25,23.31,23.23,23.23,6192,CBNK
2023-01-04 15:01:00,23.28,23.3,23.28,23.28,1290,CBNK
2023-01-04 16:00:00,23.25,23.25,23.25,23.25,631,CBNK
2023-01-04 16:02:00,23.25,23.25,23.25,23.25,184,CBNK
2023-01-05 09:31:00,23.05,23.05,23.05,23.05,1081,CBNK
2023-01-05 12:05:00,23.05,23.05,23.05,23.05,500,CBNK
2023-01-05 14:13:00,23.13,23.13,23.13,23.13,248,CBNK
2023-01-05 15:57:00,23.06,23.06,23.06,23.06,100,CBNK
2023-01-05 15:59:00,23.06,23.06,23.06,23.06,100,CBNK
2023-01-05 16:00:00,23.03,23.03,23.03,23.03,571,CBNK
2023-01-05 16:02:00,23.04,23.04,23.04,23.04,164,CBNK
2023-01-06 09:38:00,23.14,23.14,23.05,23.05,1109,CBNK
2023-01-06 09:39:00,23.05,23.05,23.05,23.05,650,CBNK
2023-01-06 09:40:00,23.05,23.05,23.05,23.05,1740,CBNK
2023-01-06 09:41:00,23.05,23.05,23.05,23.05,800,CBNK
2023-01-06 09:42:00,23.05,23.05,23.05,23.05,322,CBNK
2023-01-06 09:43:00,23.05,23.05,23.05,23.05,1002,CBNK
2023-01-06 09:44:00,23.05,23.05,23.05,23.05,1354,CBNK
2023-01-06 09:45:00,23.05,23.05,23.05,23.05,1930,CBNK
2023-01-06 09:49:00,23.06,23.06,23.05,23.05,1654,CBNK
2023-01-06 10:30:00,23.1,23.1,23.05,23.05,1300,CBNK
2023-01-06 10:37:00,23.05,23.1534,23.05,23.1534,300,CBNK
2023-01-06 10:38:00,23.06,23.06,23.05,23.05,400,CBNK
2023-01-06 10:39:00,23.05,23.05,23.05,23.05,150,CBNK
2023-01-06 10:40:00,23.05,23.05,23.05,23.05,100,CBNK
2023-01-06 10:42:00,23.05,23.05,23.05,23.05,100,CBNK
2023-01-06 10:43:00,23.05,23.05,23.05,23.05,100,CBNK
2023-01-06 10:50:00,23.05,23.06,23.05,23.06,324,CBNK
2023-01-06 10:51:00,23.06,23.06,23.05,23.06,400,CBNK
2023-01-06 10:52:00,23.06,23.06,23.05,23.05,200,CBNK
2023-01-06 10:53:00,23.05,23.05,23.05,23.05,402,CBNK
2023-01-06 11:07:00,23.05,23.05,23.05,23.05,200,CBNK
2023-01-06 11:21:00,23.08,23.08,23.05,23.08,401,CBNK
2023-01-06 11:47:00,23.05,23.05,23.05,23.05,104,CBNK
2023-01-06 11:48:00,23.05,23.05,23.05,23.05,100,CBNK
2023-01-06 11:52:00,23.05,23.3,23.05,23.3,427,CBNK
2023-01-06 11:53:00,23.05,23.05,23.05,23.05,500,CBNK
2023-01-06 11:54:00,23.05,23.3,23.05,23.3,929,CBNK
2023-01-06 11:55:00,23.3,23.3,23.09,23.13,1890,CBNK
2023-01-06 11:57:00,23.125,23.125,23.05,23.05,400,CBNK
2023-01-06 12:05:00,23.15,23.15,23.15,23.15,197,CBNK
2023-01-06 12:08:00,23.18,23.18,23.18,23.18,101,CBNK
2023-01-06 12:09:00,23.15,23.15,23.13,23.13,509,CBNK
2023-01-06 12:10:00,23.16,23.16,23.1,23.11,1407,CBNK
2023-01-06 12:12:00,23.1,23.1,23.1,23.1,800,CBNK
2023-01-06 12:13:00,23.1,23.15,23.1,23.15,340,CBNK
2023-01-06 12:14:00,23.1,23.1,23.1,23.1,107,CBNK
2023-01-06 12:27:00,23.07,23.07,23.07,23.07,203,CBNK
2023-01-06 12:28:00,23.1,23.1,23.1,23.1,263,CBNK
2023-01-06 12:30:00,23.1,23.1,23.1,23.1,100,CBNK
2023-01-06 12:42:00,23.19,23.25,23.1,23.25,8085,CBNK
2023-01-06 12:43:00,23.15,23.25,23.12,23.25,8500,CBNK
2023-01-06 12:44:00,23.25,23.25,23.25,23.25,858,CBNK
2023-01-06 12:54:00,23.325,23.325,23.325,23.325,211,CBNK
2023-01-06 12:55:00,23.25,23.25,23.25,23.25,400,CBNK
2023-01-06 12:56:00,23.25,23.25,23.25,23.25,259,CBNK
2023-01-06 12:57:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-06 12:58:00,23.25,23.25,23.25,23.25,309,CBNK
2023-01-06 13:22:00,23.1533,23.1533,23.1533,23.1533,4441,CBNK
2023-01-06 13:38:00,23.2114,23.2114,23.2114,23.2114,120,CBNK
2023-01-06 13:39:00,23.21,23.21,23.16,23.16,698,CBNK
2023-01-06 13:40:00,23.2,23.25,23.1609,23.25,950,CBNK
2023-01-06 14:57:00,23.35,23.35,23.35,23.35,120,CBNK
2023-01-06 15:08:00,23.3,23.3,23.3,23.3,115,CBNK
2023-01-06 15:31:00,23.3,23.3,23.3,23.3,100,CBNK
2023-01-06 15:32:00,23.3,23.3,23.3,23.3,112,CBNK
2023-01-06 15:50:00,23.3,23.3,23.3,23.3,141,CBNK
2023-01-06 16:00:00,23.3,23.3,23.3,23.3,1113,CBNK
2023-01-06 16:02:00,23.5,23.5,23.5,23.5,1017,CBNK
2023-01-06 16:03:00,23.5,23.5,23.5,23.5,182,CBNK
2023-01-09 09:31:00,23.61,23.61,23.255,23.26,1063,CBNK
2023-01-09 09:36:00,23.4915,23.4915,23.4915,23.4915,100,CBNK
2023-01-09 09:46:00,23.385,23.385,23.385,23.385,106,CBNK
2023-01-09 09:56:00,23.25,23.25,23.25,23.25,428,CBNK
2023-01-09 09:57:00,23.25,23.25,23.25,23.25,125,CBNK
2023-01-09 10:00:00,23.25,23.25,23.25,23.25,113,CBNK
2023-01-09 10:01:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-09 10:12:00,23.25,23.25,23.25,23.25,130,CBNK
2023-01-09 10:13:00,23.25,23.25,23.25,23.25,128,CBNK
2023-01-09 10:39:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-09 10:58:00,23.25,23.25,23.21,23.22,532,CBNK
2023-01-09 11:05:00,23.25,23.25,23.25,23.25,102,CBNK
2023-01-09 11:19:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-09 11:21:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-09 11:25:00,23.26,23.26,23.26,23.26,100,CBNK
2023-01-09 11:26:00,23.25,23.25,23.25,23.25,320,CBNK
2023-01-09 11:27:00,23.25,23.25,23.25,23.25,354,CBNK
2023-01-09 11:28:00,23.26,23.26,23.2243,23.2243,777,CBNK
2023-01-09 11:57:00,23.2,23.2,23.17,23.17,297,CBNK
2023-01-09 12:02:00,23.25,23.39,23.25,23.39,2066,CBNK
2023-01-09 12:03:00,23.25,23.2595,23.25,23.25,445,CBNK
2023-01-09 12:05:00,23.35,23.35,23.35,23.35,385,CBNK
2023-01-09 12:15:00,23.26,23.26,23.26,23.26,125,CBNK
2023-01-09 13:32:00,23.25,23.25,23.25,23.25,102,CBNK
2023-01-09 13:45:00,23.11,23.11,23.11,23.11,503,CBNK
2023-01-09 14:36:00,23.13,23.13,23.13,23.13,497,CBNK
2023-01-09 14:37:00,23.13,23.13,23.12,23.12,546,CBNK
2023-01-09 14:42:00,23.175,23.175,23.175,23.175,100,CBNK
2023-01-09 15:59:00,23.1,23.1,23.1,23.1,251,CBNK
2023-01-09 16:00:00,23.165,23.165,23.165,23.165,838,CBNK
2023-01-10 09:31:00,23.04,23.04,23.04,23.04,151,CBNK
2023-01-10 09:40:00,23.31,23.31,23.31,23.31,356,CBNK
2023-01-10 09:43:00,23.25,23.2925,23.25,23.2925,711,CBNK
2023-01-10 09:45:00,23.25,23.2625,23.25,23.25,1240,CBNK
2023-01-10 10:01:00,23.29,23.29,23.29,23.29,210,CBNK
2023-01-10 12:01:00,23.13,23.13,23.13,23.13,100,CBNK
2023-01-10 12:36:00,23.12,23.12,23.12,23.12,100,CBNK
2023-01-10 15:56:00,23.05,23.1,23.05,23.1,621,CBNK
2023-01-11 09:31:00,23.24,23.24,23.24,23.24,203,CBNK
2023-01-11 11:24:00,23.25,23.5002,23.25,23.5002,2000,CBNK
2023-01-11 11:25:00,23.305,23.305,23.305,23.305,362,CBNK
2023-01-11 11:35:00,23.25,23.25,23.25,23.25,185,CBNK
2023-01-11 12:10:00,23.32,23.32,23.18,23.18,4412,CBNK
2023-01-11 14:02:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-11 15:47:00,23.185,23.185,23.185,23.185,221,CBNK
2023-01-11 15:53:00,23.255,23.255,23.255,23.255,100,CBNK
2023-01-12 09:31:00,23.32,23.32,23.32,23.32,582,CBNK
2023-01-12 10:09:00,23.0115,23.0115,23.0115,23.0115,170,CBNK
2023-01-12 10:56:00,23.25,23.25,23.25,23.25,220,CBNK
2023-01-12 11:11:00,23.25,23.25,23.25,23.25,155,CBNK
2023-01-12 13:24:00,23.35,23.35,23.25,23.25,554,CBNK
2023-01-12 14:05:00,23.25,23.25,23.25,23.25,1030,CBNK
2023-01-12 14:06:00,23.26,23.26,23.255,23.255,400,CBNK
2023-01-12 14:25:00,23.2575,23.35,23.25,23.25,2270,CBNK
2023-01-12 14:26:00,23.25,23.35,23.25,23.25,2932,CBNK
2023-01-12 14:27:00,23.35,23.4,23.35,23.4,607,CBNK
2023-01-12 14:31:00,23.3,23.5216,23.3,23.4,3963,CBNK
2023-01-12 14:40:00,23.3,23.3,23.3,23.3,100,CBNK
2023-01-12 14:43:00,23.3,23.3,23.3,23.3,240,CBNK
2023-01-12 14:44:00,23.35,23.36,23.3,23.3,1343,CBNK
2023-01-12 14:45:00,23.3,23.3,23.3,23.3,400,CBNK
2023-01-12 14:47:00,23.31,23.32,23.3,23.32,400,CBNK
2023-01-12 14:48:00,23.3,23.34,23.3,23.3125,610,CBNK
2023-01-12 14:59:00,23.33,23.33,23.33,23.33,2500,CBNK
2023-01-12 15:00:00,23.4,23.4,23.4,23.4,210,CBNK
2023-01-12 15:38:00,23.35,23.35,23.35,23.35,240,CBNK
2023-01-12 15:39:00,23.4926,23.4926,23.4926,23.4926,500,CBNK
2023-01-12 15:59:00,23.52,23.52,23.52,23.52,323,CBNK
2023-01-12 16:00:00,23.5,23.51,23.5,23.51,965,CBNK
2023-01-12 16:02:00,23.39,23.39,23.39,23.39,1393,CBNK
2023-01-13 09:31:00,23.25,23.25,23.25,23.25,255,CBNK
2023-01-13 10:31:00,23.33,23.33,23.25,23.25,826,CBNK
2023-01-13 10:33:00,23.25,23.28,23.24,23.25,2496,CBNK
2023-01-13 10:46:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-13 10:56:00,23.4053,23.4053,23.4053,23.4053,423,CBNK
2023-01-13 11:09:00,23.25,23.38,23.25,23.38,1400,CBNK
2023-01-13 11:10:00,23.25,23.25,23.25,23.25,769,CBNK
2023-01-13 11:11:00,23.25,23.29,23.25,23.25,600,CBNK
2023-01-13 11:12:00,23.26,23.26,23.25,23.25,840,CBNK
2023-01-13 11:14:00,23.27,23.27,23.27,23.27,205,CBNK
2023-01-13 11:17:00,23.245,23.41,23.245,23.25,650,CBNK
2023-01-13 11:18:00,23.21,23.21,23.21,23.21,379,CBNK
2023-01-13 11:19:00,23.335,23.335,23.335,23.335,100,CBNK
2023-01-13 12:14:00,23.3,23.3,23.3,23.3,113,CBNK
2023-01-13 12:15:00,23.3,23.3,23.3,23.3,100,CBNK
2023-01-13 12:19:00,23.3,23.33,23.3,23.3,400,CBNK
2023-01-13 12:21:00,23.3,23.3,23.3,23.3,100,CBNK
2023-01-13 12:42:00,23.3,23.3,23.3,23.3,100,CBNK
2023-01-13 12:44:00,23.3,23.3,23.3,23.3,444,CBNK
2023-01-13 14:20:00,23.31,23.31,23.31,23.31,250,CBNK
2023-01-13 15:46:00,23.305,23.305,23.305,23.305,116,CBNK
2023-01-13 15:48:00,23.25,23.25,23.25,23.25,100,CBNK
2023-01-13 16:00:00,23.34,23.34,23.33,23.33,1104,CBNK
2023-01-13 16:02:00,23.43,23.43,23.43,23.43,644,CBNK
