date,1. open,2. high,3. low,4. close,5. volume,Ticker
2023-03-24 16:00:00,23.9848,23.9848,23.83,23.84,519.0,AGNCN
2023-03-24 15:59:00,23.97,23.97,23.97,23.97,100.0,AGNCN
2023-03-24 15:57:00,23.7601,23.7601,23.7601,23.7601,2000.0,AGNCN
2023-03-24 15:54:00,23.84,23.84,23.83,23.83,312.0,AGNCN
2023-03-24 15:52:00,23.88,23.88,23.88,23.88,430.0,AGNCN
2023-03-24 15:49:00,23.95,23.975,23.95,23.95,1201.0,AGNCN
2023-03-24 15:48:00,24.0,24.0,24.0,24.0,201.0,AGNCN
2023-03-24 15:47:00,23.99,24.0,23.99,24.0,1000.0,AGNCN
2023-03-24 15:40:00,24.06,24.06,24.0,24.0,300.0,AGNCN
2023-03-24 15:39:00,24.0,24.08,24.0,24.08,2043.0,AGNCN
2023-03-24 15:38:00,23.95,24.0,23.95,24.0,3400.0,AGNCN
2023-03-24 15:35:00,23.99,23.99,23.99,23.99,100.0,AGNCN
2023-03-24 15:33:00,24.0,24.01,24.0,24.0,2251.0,AGNCN
2023-03-24 15:32:00,24.0,24.0,23.99,24.0,1100.0,AGNCN
2023-03-24 15:31:00,24.0,24.0,24.0,24.0,3200.0,AGNCN
2023-03-24 15:27:00,23.99,23.99,23.99,23.99,100.0,AGNCN
2023-03-24 15:26:00,23.99,23.99,23.9899,23.99,300.0,AGNCN
2023-03-24 15:25:00,24.0,24.0,23.97,23.97,1800.0,AGNCN
2023-03-24 15:23:00,24.0,24.0,24.0,24.0,741.0,AGNCN
2023-03-24 15:19:00,23.905,23.905,23.8921,23.8921,772.0,AGNCN
2023-03-24 15:16:00,23.9,23.9,23.8999,23.8999,1021.0,AGNCN
2023-03-24 15:02:00,23.905,23.93,23.905,23.9299,601.0,AGNCN
2023-03-24 15:00:00,23.9,23.9,23.9,23.9,400.0,AGNCN
2023-03-24 14:57:00,23.93,23.93,23.92,23.92,300.0,AGNCN
2023-03-24 14:56:00,23.93,23.93,23.92,23.92,200.0,AGNCN
2023-03-24 14:54:00,23.9601,23.961,23.96,23.961,2300.0,AGNCN
2023-03-24 14:51:00,24.0,24.0,24.0,24.0,133.0,AGNCN
2023-03-24 14:47:00,24.0,24.0,24.0,24.0,900.0,AGNCN
2023-03-24 14:46:00,24.0,24.0,24.0,24.0,700.0,AGNCN
2023-03-24 14:45:00,24.0,24.0,23.999,23.999,2400.0,AGNCN
2023-03-24 14:44:00,23.9999,24.0,23.9817,23.9817,700.0,AGNCN
2023-03-24 14:43:00,23.98,24.0,23.98,23.9999,1900.0,AGNCN
2023-03-24 14:35:00,23.95,23.95,23.9499,23.9499,2300.0,AGNCN
2023-03-24 14:33:00,23.95,23.95,23.95,23.95,400.0,AGNCN
2023-03-24 14:32:00,23.92,23.92,23.92,23.92,100.0,AGNCN
2023-03-24 14:30:00,23.99,23.9996,23.9,23.9,2825.0,AGNCN
2023-03-24 14:19:00,23.92,23.92,23.92,23.92,400.0,AGNCN
2023-03-24 14:14:00,23.9516,23.9516,23.9516,23.9516,450.0,AGNCN
2023-03-24 14:05:00,23.89,23.89,23.89,23.89,200.0,AGNCN
2023-03-24 14:01:00,23.89,23.89,23.89,23.89,800.0,AGNCN
2023-03-24 13:58:00,23.89,23.89,23.89,23.89,100.0,AGNCN
2023-03-24 13:57:00,23.885,23.885,23.885,23.885,100.0,AGNCN
2023-03-24 13:47:00,23.8563,23.9,23.8563,23.9,1221.0,AGNCN
2023-03-24 13:46:00,23.9,23.9,23.9,23.9,300.0,AGNCN
2023-03-24 13:44:00,23.99,23.99,23.99,23.99,100.0,AGNCN
2023-03-24 13:26:00,23.97,23.98,23.97,23.978,1000.0,AGNCN
2023-03-24 13:25:00,23.875,23.875,23.875,23.875,890.0,AGNCN
