,open,high,low,close,volume,Ticker
2023-01-03 09:54:00,21.56,21.56,21.56,21.56,776,AFGD
2023-01-03 10:01:00,21.835,21.835,21.835,21.835,236,AFGD
2023-01-03 10:16:00,21.81,21.81,21.81,21.81,146,AFGD
2023-01-03 11:16:00,21.82,21.82,21.82,21.82,1200,AFGD
2023-01-03 12:19:00,21.5401,21.5401,21.5401,21.5401,326,AFGD
2023-01-03 14:36:00,21.94,22.0756,21.94,22.0756,392,AFGD
2023-01-03 15:01:00,21.8882,21.8882,21.8882,21.8882,707,AFGD
2023-01-03 15:02:00,21.8536,21.8536,21.8536,21.8536,890,AFGD
2023-01-03 15:08:00,21.6,21.6,21.6,21.6,210,AFGD
2023-01-03 15:34:00,21.6423,21.6423,21.6423,21.6423,198,AFGD
2023-01-04 09:31:00,21.82,21.82,21.82,21.82,1087,AFGD
2023-01-04 13:15:00,21.875,21.875,21.875,21.875,100,AFGD
2023-01-04 13:59:00,22.0397,22.0397,22.0397,22.0397,505,AFGD
2023-01-04 14:16:00,22.08,22.08,22.08,22.08,100,AFGD
2023-01-04 14:23:00,22.14,22.14,22.14,22.14,150,AFGD
2023-01-04 14:48:00,22.14,22.14,22.14,22.14,100,AFGD
2023-01-04 15:45:00,21.97,21.97,21.97,21.97,146,AFGD
2023-01-05 09:31:00,21.84,21.84,21.84,21.84,288,AFGD
2023-01-05 09:50:00,21.9038,21.9038,21.9038,21.9038,465,AFGD
2023-01-05 10:35:00,21.8599,21.8599,21.8599,21.8599,242,AFGD
2023-01-05 10:39:00,21.71,21.71,21.71,21.71,100,AFGD
2023-01-05 10:53:00,21.75,21.75,21.75,21.75,100,AFGD
2023-01-05 11:23:00,21.855,21.855,21.855,21.855,1141,AFGD
2023-01-05 11:57:00,21.89,21.89,21.84,21.84,300,AFGD
2023-01-05 12:00:00,21.81,21.81,21.81,21.81,131,AFGD
2023-01-05 12:07:00,21.88,21.9,21.88,21.9,469,AFGD
2023-01-05 13:05:00,21.9,21.9,21.9,21.9,300,AFGD
2023-01-05 13:24:00,22.0,22.0,22.0,22.0,1435,AFGD
2023-01-05 14:01:00,22.4961,22.4961,22.4961,22.4961,1000,AFGD
2023-01-05 14:15:00,22.49,22.49,22.49,22.49,100,AFGD
2023-01-06 09:31:00,22.26,22.26,22.26,22.26,174,AFGD
2023-01-06 09:56:00,22.465,22.465,22.465,22.465,172,AFGD
2023-01-06 10:48:00,22.5,22.51,22.5,22.5,460,AFGD
2023-01-06 10:50:00,22.5,22.5,22.5,22.5,100,AFGD
2023-01-06 10:53:00,22.45,22.45,22.45,22.45,207,AFGD
2023-01-06 10:54:00,22.379,22.379,22.379,22.379,182,AFGD
2023-01-06 10:59:00,22.6,22.6,22.6,22.6,199,AFGD
2023-01-06 11:13:00,22.6,22.6,22.6,22.6,532,AFGD
