,open,high,low,close,volume,Ticker
2023-01-09 09:31:00,6.83,6.83,6.83,6.83,5753,KZR
2023-01-09 09:33:00,6.86,6.86,6.79,6.79,2670,KZR
2023-01-09 09:34:00,6.7665,6.77,6.7665,6.77,371,KZR
2023-01-09 09:35:00,6.74,6.755,6.74,6.74,2627,KZR
2023-01-09 09:36:00,6.74,6.74,6.74,6.74,100,KZR
2023-01-09 09:37:00,6.74,6.75,6.69,6.69,3022,KZR
2023-01-09 09:38:00,6.715,6.75,6.705,6.75,1573,KZR
2023-01-09 09:39:00,6.735,6.735,6.73,6.73,361,KZR
2023-01-09 09:40:00,6.73,6.8,6.71,6.74,31220,KZR
2023-01-09 09:41:00,6.74,6.74,6.74,6.74,1142,KZR
2023-01-09 09:42:00,6.74,6.74,6.74,6.74,261,KZR
2023-01-09 09:43:00,6.73,6.73,6.73,6.73,385,KZR
2023-01-09 09:44:00,6.73,6.73,6.73,6.73,193,KZR
2023-01-09 09:45:00,6.73,6.78,6.73,6.74,2686,KZR
2023-01-09 09:46:00,6.78,6.82,6.78,6.82,1284,KZR
2023-01-09 09:50:00,6.83,6.83,6.83,6.83,139,KZR
2023-01-09 09:52:00,6.8,6.81,6.8,6.8,11548,KZR
2023-01-09 09:53:00,6.8,6.8,6.73,6.73,22167,KZR
2023-01-09 09:54:00,6.72,6.72,6.72,6.72,800,KZR
2023-01-09 09:55:00,6.725,6.725,6.7,6.7,200,KZR
2023-01-09 09:56:00,6.7,6.7,6.7,6.7,300,KZR
2023-01-09 09:57:00,6.72,6.72,6.71,6.71,210,KZR
2023-01-09 09:59:00,6.72,6.72,6.715,6.715,528,KZR
2023-01-09 10:00:00,6.73,6.75,6.72,6.745,2914,KZR
2023-01-09 10:01:00,6.735,6.745,6.735,6.745,380,KZR
2023-01-09 10:02:00,6.76,6.7786,6.76,6.7786,758,KZR
2023-01-09 10:05:00,6.74,6.74,6.74,6.74,418,KZR
2023-01-09 10:06:00,6.7337,6.77,6.7337,6.77,457,KZR
2023-01-09 10:07:00,6.77,6.78,6.77,6.77,508,KZR
2023-01-09 10:08:00,6.775,6.775,6.775,6.775,199,KZR
2023-01-09 10:09:00,6.79,6.8,6.79,6.8,684,KZR
2023-01-09 10:10:00,6.81,6.81,6.8,6.8,213,KZR
2023-01-09 10:11:00,6.82,6.83,6.82,6.83,1100,KZR
2023-01-09 10:12:00,6.85,6.85,6.85,6.85,100,KZR
2023-01-09 10:13:00,6.835,6.85,6.835,6.85,207,KZR
2023-01-09 10:14:00,6.835,6.835,6.82,6.83,1646,KZR
2023-01-09 10:15:00,6.83,6.83,6.83,6.83,252,KZR
2023-01-09 10:16:00,6.82,6.82,6.82,6.82,208,KZR
2023-01-09 10:18:00,6.83,6.845,6.82,6.845,2205,KZR
2023-01-09 10:19:00,6.83,6.83,6.82,6.82,916,KZR
2023-01-09 10:21:00,6.8,6.8,6.8,6.8,104,KZR
2023-01-09 10:22:00,6.81,6.81,6.8,6.8,977,KZR
2023-01-09 10:23:00,6.79,6.8,6.79,6.79,1077,KZR
2023-01-09 10:24:00,6.79,6.79,6.785,6.785,212,KZR
2023-01-09 10:26:00,6.77,6.77,6.77,6.77,100,KZR
2023-01-09 10:27:00,6.785,6.785,6.785,6.785,215,KZR
2023-01-09 10:28:00,6.8,6.8,6.79,6.79,5635,KZR
2023-01-09 10:29:00,6.78,6.78,6.78,6.78,200,KZR
2023-01-09 10:31:00,6.78,6.815,6.77,6.77,7605,KZR
2023-01-09 10:32:00,6.76,6.76,6.76,6.76,700,KZR
2023-01-09 10:34:00,6.75,6.75,6.75,6.75,106,KZR
2023-01-09 10:36:00,6.74,6.74,6.74,6.74,100,KZR
2023-01-09 10:38:00,6.76,6.77,6.76,6.77,614,KZR
2023-01-09 10:39:00,6.77,6.77,6.77,6.77,112,KZR
2023-01-09 10:40:00,6.77,6.77,6.77,6.77,5412,KZR
2023-01-09 10:41:00,6.77,6.77,6.75,6.75,5583,KZR
2023-01-09 10:42:00,6.75,6.75,6.74,6.74,828,KZR
2023-01-09 10:43:00,6.75,6.77,6.735,6.77,4755,KZR
2023-01-09 10:44:00,6.775,6.775,6.77,6.77,542,KZR
2023-01-09 10:45:00,6.77,6.77,6.765,6.765,2319,KZR
2023-01-09 10:46:00,6.755,6.755,6.74,6.75,3961,KZR
2023-01-09 10:47:00,6.76,6.77,6.76,6.76,2093,KZR
2023-01-09 10:48:00,6.75,6.75,6.73,6.74,3498,KZR
2023-01-09 10:49:00,6.745,6.745,6.745,6.745,200,KZR
2023-01-09 10:50:00,6.75,6.75,6.75,6.75,212,KZR
2023-01-09 10:51:00,6.74,6.74,6.74,6.74,364,KZR
2023-01-09 10:52:00,6.74,6.74,6.735,6.735,1653,KZR
2023-01-09 10:53:00,6.735,6.74,6.735,6.74,569,KZR
2023-01-09 10:54:00,6.75,6.765,6.74,6.76,1062,KZR
2023-01-09 10:55:00,6.74,6.74,6.74,6.74,244,KZR
2023-01-09 10:56:00,6.74,6.74,6.74,6.74,100,KZR
2023-01-09 10:57:00,6.7401,6.7401,6.7401,6.7401,4521,KZR
2023-01-09 10:59:00,6.745,6.755,6.745,6.755,1718,KZR
2023-01-09 11:01:00,6.77,6.77,6.77,6.77,466,KZR
2023-01-09 11:03:00,6.78,6.795,6.77,6.77,2013,KZR
2023-01-09 11:04:00,6.77,6.77,6.77,6.77,1499,KZR
2023-01-09 11:05:00,6.78,6.79,6.78,6.785,1123,KZR
2023-01-09 11:06:00,6.78,6.78,6.77,6.77,1173,KZR
2023-01-09 11:08:00,6.775,6.775,6.775,6.775,122,KZR
2023-01-09 11:10:00,6.78,6.78,6.78,6.78,125,KZR
2023-01-09 11:11:00,6.78,6.8,6.78,6.8,2001,KZR
2023-01-09 11:12:00,6.8,6.8,6.775,6.79,42915,KZR
2023-01-09 11:13:00,6.79,6.79,6.79,6.79,120,KZR
2023-01-09 11:15:00,6.785,6.785,6.785,6.785,100,KZR
2023-01-09 11:17:00,6.77,6.77,6.77,6.77,388,KZR
2023-01-09 11:23:00,6.775,6.775,6.775,6.775,364,KZR
2023-01-09 11:25:00,6.775,6.775,6.775,6.775,110,KZR
2023-01-09 11:27:00,6.775,6.785,6.76,6.76,5158,KZR
2023-01-09 11:28:00,6.75,6.75,6.735,6.74,4053,KZR
