,open,high,low,close,volume,Ticker
2023-01-09 09:34:00,177.3914,177.3914,177.3914,177.3914,232,KWR
2023-01-09 09:36:00,175.3659,176.0145,175.3659,176.0145,647,KWR
2023-01-09 09:37:00,175.6154,175.6154,175.6154,175.6154,260,KWR
2023-01-09 09:42:00,175.5455,175.9047,175.5455,175.9047,2091,KWR
2023-01-09 09:43:00,176.0444,176.0444,176.0444,176.0444,315,KWR
2023-01-09 09:44:00,176.8626,177.0821,176.8626,176.8825,2653,KWR
2023-01-09 09:45:00,176.8326,176.8326,176.6031,176.6031,431,KWR
2023-01-09 09:51:00,176.3238,176.5632,176.3238,176.5632,227,KWR
2023-01-09 09:52:00,176.653,176.6929,176.653,176.6929,654,KWR
2023-01-09 09:54:00,177.2467,177.2467,177.2467,177.2467,279,KWR
2023-01-09 09:58:00,176.5533,176.5533,176.5533,176.5533,237,KWR
2023-01-09 10:00:00,177.2746,177.2746,177.2746,177.2746,328,KWR
2023-01-09 10:01:00,176.9025,176.9025,176.9025,176.9025,469,KWR
2023-01-09 10:03:00,176.4236,176.5832,176.4236,176.5832,228,KWR
2023-01-09 10:04:00,176.7229,176.7229,176.7229,176.7229,332,KWR
2023-01-09 10:09:00,176.6031,176.8027,176.6031,176.8027,345,KWR
2023-01-09 10:10:00,176.8127,177.1519,176.663,176.663,790,KWR
2023-01-09 10:13:00,176.2938,176.2938,176.2938,176.2938,148,KWR
2023-01-09 10:20:00,176.0544,176.3038,176.0544,176.3038,412,KWR
2023-01-09 10:21:00,176.4435,176.4435,176.2889,176.2889,540,KWR
2023-01-09 10:24:00,175.9546,175.9546,175.9546,175.9546,1232,KWR
2023-01-09 10:25:00,175.5056,175.8049,175.5056,175.8049,231,KWR
2023-01-09 10:26:00,175.9047,175.9047,175.9047,175.9047,631,KWR
2023-01-09 10:28:00,176.3038,176.3038,176.3038,176.3038,1499,KWR
2023-01-09 10:35:00,176.4685,176.4734,176.4685,176.4734,333,KWR
2023-01-09 10:36:00,176.0145,176.1442,176.0145,176.1442,383,KWR
2023-01-09 10:37:00,176.234,176.4585,176.234,176.234,420,KWR
2023-01-09 10:40:00,176.4585,176.4585,176.4585,176.4585,235,KWR
2023-01-09 10:48:00,176.3437,176.3437,176.3437,176.3437,228,KWR
2023-01-09 10:49:00,176.3537,177.107,176.3537,176.8725,1288,KWR
2023-01-09 10:56:00,176.9524,176.9524,176.9524,176.9524,100,KWR
2023-01-09 11:02:00,176.3238,176.3238,176.3238,176.3238,128,KWR
2023-01-09 11:03:00,176.4435,176.8526,176.4435,176.8526,541,KWR
2023-01-09 11:04:00,177.0871,177.0871,177.0871,177.0871,217,KWR
2023-01-09 11:05:00,176.9524,176.9524,176.9524,176.9524,308,KWR
2023-01-09 11:06:00,176.7029,176.7029,176.7029,176.7029,126,KWR
2023-01-09 11:07:00,177.2916,177.2916,177.2916,177.2916,643,KWR
2023-01-09 11:09:00,177.541,177.541,177.541,177.541,102,KWR
2023-01-09 11:11:00,177.5311,177.5311,177.3016,177.4712,735,KWR
2023-01-09 11:14:00,179.3869,179.3869,179.3869,179.3869,221,KWR
2023-01-09 11:19:00,178.5787,178.5837,178.1896,178.5837,301,KWR
2023-01-09 11:20:00,179.0876,179.0876,179.0876,179.0876,100,KWR
2023-01-09 11:24:00,179.0776,179.0776,179.0776,179.0776,110,KWR
2023-01-09 11:25:00,178.1996,178.878,178.1996,178.878,1241,KWR
2023-01-09 11:26:00,178.9379,178.9529,178.8581,178.9529,875,KWR
2023-01-09 11:27:00,179.0377,179.0377,178.0599,178.0599,1265,KWR
2023-01-09 11:30:00,178.2046,178.2046,178.2046,178.2046,100,KWR
2023-01-09 11:35:00,178.7882,178.7882,178.1547,178.1547,205,KWR
2023-01-09 11:37:00,178.01,178.01,177.8803,177.8803,275,KWR
2023-01-09 11:38:00,178.4091,178.4091,178.4091,178.4091,570,KWR
2023-01-09 11:39:00,178.5188,178.5188,178.5188,178.5188,301,KWR
2023-01-09 11:40:00,178.6785,178.6785,178.6486,178.6486,215,KWR
2023-01-09 11:43:00,177.6009,177.6009,177.6009,177.6009,165,KWR
2023-01-09 11:44:00,177.7605,177.7605,177.7605,177.7605,108,KWR
2023-01-09 11:45:00,178.1197,178.1197,178.1197,178.1197,218,KWR
2023-01-09 11:46:00,178.5887,178.5887,178.2046,178.2046,431,KWR
2023-01-09 11:47:00,178.2744,178.2744,178.2744,178.2744,346,KWR
2023-01-09 11:48:00,178.5288,178.5288,178.3692,178.3692,1040,KWR
2023-01-09 11:49:00,178.3692,178.6486,178.2894,178.2894,928,KWR
2023-01-09 11:50:00,178.6984,178.6984,178.1996,178.1996,1218,KWR
2023-01-09 11:51:00,178.3193,178.4989,178.3193,178.4989,279,KWR
2023-01-09 11:52:00,178.3792,178.4989,178.3193,178.4989,1229,KWR
2023-01-09 11:53:00,178.0,178.2245,178.0,178.1996,494,KWR
2023-01-09 11:55:00,178.449,178.449,178.449,178.449,201,KWR
2023-01-09 11:56:00,178.3442,178.3442,178.3442,178.3442,102,KWR
2023-01-09 12:03:00,178.4789,178.4789,178.4789,178.4789,100,KWR
2023-01-09 12:04:00,178.3492,178.3692,178.3492,178.3692,351,KWR
2023-01-09 12:06:00,178.3692,178.3692,178.3692,178.3692,104,KWR
2023-01-09 12:08:00,178.0998,178.0998,177.9302,177.9302,583,KWR
2023-01-09 12:13:00,177.4612,177.4612,177.4313,177.4313,510,KWR
2023-01-09 12:15:00,177.2018,177.2018,177.2018,177.2018,398,KWR
2023-01-09 12:16:00,177.097,177.097,177.097,177.097,263,KWR
2023-01-09 12:19:00,176.9873,176.9873,176.9873,176.9873,216,KWR
2023-01-09 12:25:00,177.3515,177.4812,177.3515,177.3714,877,KWR
2023-01-09 12:28:00,177.9202,177.9202,177.9202,177.9202,107,KWR
2023-01-09 12:29:00,177.2317,177.7705,177.2317,177.7705,784,KWR
2023-01-09 12:30:00,177.6508,177.6957,177.6268,177.6957,472,KWR
