,open,high,low,close,volume,Ticker
2023-01-09 06:25:00,2.03,2.03,2.03,2.03,189,LFT
2023-01-09 08:00:00,1.95,1.95,1.95,1.95,189,LFT
2023-01-09 09:31:00,1.91,1.91,1.91,1.91,1030,LFT
2023-01-09 09:32:00,1.91,1.91,1.9097,1.9097,400,LFT
2023-01-09 09:33:00,1.9001,1.9001,1.9001,1.9001,900,LFT
2023-01-09 09:40:00,1.9,1.91,1.9,1.91,2116,LFT
2023-01-09 09:51:00,1.8957,1.8957,1.8957,1.8957,500,LFT
2023-01-09 10:03:00,1.9,1.9,1.8901,1.8901,5175,LFT
2023-01-09 10:17:00,1.8901,1.8901,1.8901,1.8901,115,LFT
2023-01-09 10:23:00,1.89,1.8901,1.89,1.8901,1200,LFT
2023-01-09 10:24:00,1.89,1.89,1.89,1.89,111,LFT
2023-01-09 10:28:00,1.89,1.8922,1.89,1.8922,1000,LFT
2023-01-09 10:29:00,1.89,1.8902,1.89,1.8902,586,LFT
2023-01-09 10:30:00,1.8817,1.8817,1.8801,1.8801,415,LFT
2023-01-09 10:32:00,1.89,1.89,1.89,1.89,100,LFT
2023-01-09 10:35:00,1.8801,1.8801,1.8801,1.8801,200,LFT
2023-01-09 10:36:00,1.8801,1.8801,1.8801,1.8801,205,LFT
2023-01-09 10:37:00,1.8801,1.8801,1.8801,1.8801,207,LFT
2023-01-09 10:41:00,1.89,1.89,1.89,1.89,300,LFT
2023-01-09 10:48:00,1.89,1.8901,1.89,1.8901,401,LFT
2023-01-09 10:49:00,1.9,1.9,1.9,1.9,101,LFT
2023-01-09 10:50:00,1.9099,1.9099,1.9099,1.9099,2503,LFT
2023-01-09 10:52:00,1.9,1.9,1.9,1.9,422,LFT
2023-01-09 10:58:00,1.8901,1.8901,1.8901,1.8901,200,LFT
2023-01-09 10:59:00,1.8901,1.8901,1.8901,1.8901,200,LFT
2023-01-09 11:00:00,1.8901,1.8901,1.8901,1.8901,200,LFT
2023-01-09 11:03:00,1.8901,1.8901,1.89,1.8901,300,LFT
2023-01-09 11:04:00,1.89,1.8901,1.89,1.89,801,LFT
2023-01-09 11:17:00,1.9,1.9,1.9,1.9,403,LFT
2023-01-09 13:25:00,1.9067,1.9067,1.9067,1.9067,1600,LFT
2023-01-09 13:26:00,1.91,1.91,1.91,1.91,517,LFT
2023-01-09 13:27:00,1.92,1.92,1.92,1.92,150,LFT
2023-01-09 13:32:00,1.9,1.9,1.9,1.9,100,LFT
2023-01-09 13:56:00,1.91,1.91,1.91,1.91,110,LFT
2023-01-09 15:15:00,1.91,1.91,1.91,1.91,250,LFT
2023-01-09 16:00:00,1.9,1.91,1.9,1.91,645,LFT
2023-01-10 09:31:00,1.86,1.87,1.86,1.87,29826,LFT
2023-01-10 09:32:00,1.87,1.87,1.8699,1.8699,900,LFT
2023-01-10 09:34:00,1.87,1.87,1.87,1.87,689,LFT
2023-01-10 09:36:00,1.87,1.87,1.87,1.87,1400,LFT
2023-01-10 09:44:00,1.87,1.87,1.87,1.87,162,LFT
2023-01-10 09:48:00,1.8692,1.8692,1.8692,1.8692,200,LFT
2023-01-10 09:50:00,1.8692,1.8692,1.8692,1.8692,200,LFT
2023-01-10 09:53:00,1.8681,1.8681,1.8681,1.8681,1000,LFT
2023-01-10 09:56:00,1.87,1.87,1.87,1.87,357,LFT
2023-01-10 10:02:00,1.8684,1.8684,1.8684,1.8684,105,LFT
2023-01-10 10:04:00,1.8699,1.8699,1.8699,1.8699,631,LFT
2023-01-10 10:13:00,1.87,1.87,1.87,1.87,3200,LFT
2023-01-10 10:14:00,1.87,1.87,1.87,1.87,650,LFT
2023-01-10 10:29:00,1.8828,1.8828,1.8828,1.8828,100,LFT
2023-01-10 10:32:00,1.88,1.88,1.88,1.88,202,LFT
2023-01-10 10:33:00,1.88,1.88,1.88,1.88,200,LFT
2023-01-10 11:06:00,1.8852,1.8852,1.8852,1.8852,500,LFT
2023-01-10 11:08:00,1.8896,1.8896,1.8896,1.8896,150,LFT
2023-01-10 11:18:00,1.8899,1.8899,1.8899,1.8899,400,LFT
2023-01-10 11:31:00,1.89,1.89,1.89,1.89,112,LFT
2023-01-10 11:51:00,1.885,1.885,1.885,1.885,400,LFT
2023-01-10 11:52:00,1.8835,1.8835,1.8835,1.8835,100,LFT
2023-01-10 12:07:00,1.89,1.89,1.89,1.89,900,LFT
2023-01-10 12:08:00,1.89,1.89,1.89,1.89,101,LFT
2023-01-10 12:18:00,1.89,1.89,1.89,1.89,1600,LFT
2023-01-10 12:22:00,1.89,1.89,1.89,1.89,247,LFT
2023-01-10 12:33:00,1.89,1.891,1.89,1.89,900,LFT
2023-01-10 13:01:00,1.89,1.89,1.89,1.89,503,LFT
2023-01-10 13:33:00,1.89,1.89,1.89,1.89,100,LFT
2023-01-10 13:34:00,1.88,1.88,1.88,1.88,333,LFT
2023-01-10 13:56:00,1.89,1.89,1.89,1.89,1000,LFT
2023-01-10 14:04:00,1.89,1.89,1.89,1.89,100,LFT
2023-01-10 14:10:00,1.89,1.89,1.89,1.89,350,LFT
2023-01-10 14:12:00,1.89,1.89,1.89,1.89,721,LFT
2023-01-10 14:52:00,1.89,1.89,1.89,1.89,2093,LFT
2023-01-10 14:58:00,1.89,1.89,1.89,1.89,100,LFT
2023-01-10 15:01:00,1.89,1.89,1.89,1.89,100,LFT
2023-01-10 15:22:00,1.89,1.89,1.89,1.89,300,LFT
2023-01-10 15:50:00,1.8901,1.8901,1.8901,1.8901,601,LFT
2023-01-10 15:53:00,1.89,1.89,1.89,1.89,300,LFT
2023-01-10 15:54:00,1.8901,1.8901,1.8901,1.8901,166,LFT
2023-01-10 16:00:00,1.89,1.89,1.89,1.89,101,LFT
2023-01-11 09:31:00,1.9,1.9,1.9,1.9,976,LFT
2023-01-11 09:36:00,1.91,1.91,1.905,1.905,2500,LFT
2023-01-11 10:21:00,1.9,1.9001,1.9,1.9001,3700,LFT
2023-01-11 10:30:00,1.91,1.91,1.91,1.91,200,LFT
2023-01-11 10:34:00,1.91,1.91,1.91,1.91,260,LFT
2023-01-11 11:08:00,1.9,1.9,1.89,1.89,398,LFT
2023-01-11 11:12:00,1.89,1.8901,1.88,1.88,6258,LFT
2023-01-11 11:16:00,1.88,1.88,1.88,1.88,1072,LFT
2023-01-11 11:35:00,1.89,1.89,1.89,1.89,101,LFT
2023-01-11 11:48:00,1.8812,1.8812,1.8812,1.8812,299,LFT
2023-01-11 11:58:00,1.889,1.889,1.889,1.889,100,LFT
2023-01-11 12:04:00,1.8801,1.8801,1.8801,1.8801,100,LFT
2023-01-11 12:16:00,1.885,1.885,1.885,1.885,500,LFT
2023-01-11 12:29:00,1.885,1.885,1.885,1.885,100,LFT
2023-01-11 12:44:00,1.885,1.885,1.885,1.885,400,LFT
2023-01-11 13:33:00,1.8898,1.8898,1.8898,1.8898,200,LFT
2023-01-11 14:09:00,1.89,1.89,1.89,1.89,1101,LFT
2023-01-11 14:37:00,1.9,1.9,1.8982,1.9,7341,LFT
2023-01-11 14:44:00,1.91,1.91,1.91,1.91,1000,LFT
2023-01-11 14:59:00,1.91,1.9101,1.91,1.9101,3105,LFT
2023-01-11 16:00:00,1.91,1.91,1.91,1.91,144,LFT
2023-01-11 17:31:00,1.855,1.855,1.855,1.855,192,LFT
2023-01-12 09:31:00,1.92,1.92,1.92,1.92,245,LFT
2023-01-12 10:05:00,1.9,1.9,1.89,1.89,2384,LFT
2023-01-12 10:19:00,1.9099,1.9099,1.9099,1.9099,1013,LFT
2023-01-12 10:20:00,1.91,1.91,1.91,1.91,100,LFT
2023-01-12 10:44:00,1.9,1.9,1.9,1.9,110,LFT
2023-01-12 10:49:00,1.9167,1.9167,1.9167,1.9167,126,LFT
2023-01-12 11:14:00,1.915,1.915,1.915,1.915,311,LFT
2023-01-12 11:18:00,1.92,1.921,1.92,1.921,3254,LFT
2023-01-12 11:19:00,1.9292,1.93,1.9292,1.93,289,LFT
2023-01-12 11:28:00,1.9265,1.9265,1.9265,1.9265,100,LFT
2023-01-12 11:34:00,1.94,1.94,1.94,1.94,1000,LFT
2023-01-12 11:35:00,1.94,1.94,1.94,1.94,200,LFT
2023-01-12 11:48:00,1.95,1.95,1.95,1.95,100,LFT
2023-01-12 11:49:00,1.949,1.95,1.945,1.9488,2710,LFT
2023-01-12 11:53:00,1.95,1.95,1.93,1.93,2600,LFT
2023-01-12 11:54:00,1.935,1.935,1.935,1.935,122,LFT
2023-01-12 12:03:00,1.95,1.95,1.95,1.95,200,LFT
2023-01-12 12:05:00,1.95,1.95,1.95,1.95,101,LFT
2023-01-12 12:06:00,1.95,1.95,1.95,1.95,114,LFT
2023-01-12 12:07:00,1.95,1.95,1.95,1.95,110,LFT
2023-01-12 12:12:00,1.94,1.94,1.93,1.93,421,LFT
2023-01-12 12:15:00,1.95,1.95,1.949,1.95,2812,LFT
2023-01-12 12:19:00,1.96,1.96,1.96,1.96,301,LFT
2023-01-12 12:25:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 12:26:00,1.9545,1.97,1.9545,1.97,730,LFT
2023-01-12 12:27:00,1.97,1.97,1.97,1.97,501,LFT
2023-01-12 12:28:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 12:29:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 12:30:00,1.955,1.955,1.955,1.955,500,LFT
2023-01-12 12:31:00,1.96,1.9622,1.96,1.9622,200,LFT
2023-01-12 12:32:00,1.96,1.96,1.96,1.96,100,LFT
2023-01-12 12:34:00,1.96,1.96,1.96,1.96,100,LFT
2023-01-12 12:35:00,1.96,1.96,1.96,1.96,100,LFT
2023-01-12 12:36:00,1.96,1.96,1.96,1.96,100,LFT
2023-01-12 12:37:00,1.96,1.96,1.96,1.96,109,LFT
2023-01-12 12:45:00,1.955,1.955,1.955,1.955,501,LFT
2023-01-12 12:46:00,1.95,1.955,1.95,1.955,2100,LFT
2023-01-12 12:47:00,1.955,1.955,1.955,1.955,200,LFT
2023-01-12 12:56:00,1.97,1.97,1.97,1.97,200,LFT
2023-01-12 12:58:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 12:59:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:02:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:03:00,1.97,1.97,1.97,1.97,150,LFT
2023-01-12 13:04:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:05:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:08:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:09:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:13:00,1.97,1.97,1.97,1.97,100,LFT
2023-01-12 13:15:00,1.97,1.97,1.97,1.97,301,LFT
