date,1. open,2. high,3. low,4. close,5. volume,Ticker
2023-06-27 19:00:00,11.17,11.17,11.17,11.17,633.0,BYM
2023-06-27 18:30:00,11.17,11.17,11.17,11.17,633.0,BYM
2023-06-27 16:10:00,11.17,11.17,11.17,11.17,633.0,BYM
2023-06-27 16:00:00,11.161,11.17,11.161,11.17,1374.0,BYM
2023-06-27 15:59:00,11.161,11.161,11.161,11.161,351.0,BYM
2023-06-27 15:58:00,11.17,11.17,11.17,11.17,108.0,BYM
2023-06-27 15:54:00,11.17,11.17,11.17,11.17,134.0,BYM
2023-06-27 15:52:00,11.19,11.19,11.17,11.17,208.0,BYM
2023-06-27 15:49:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 15:48:00,11.17,11.17,11.17,11.17,200.0,BYM
2023-06-27 15:47:00,11.19,11.19,11.19,11.19,200.0,BYM
2023-06-27 15:46:00,11.17,11.17,11.17,11.17,110.0,BYM
2023-06-27 15:44:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 15:41:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 15:37:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 15:34:00,11.17,11.19,11.17,11.19,300.0,BYM
2023-06-27 15:29:00,11.2,11.2,11.2,11.2,632.0,BYM
2023-06-27 15:28:00,11.2,11.205,11.2,11.205,905.0,BYM
2023-06-27 15:26:00,11.185,11.2,11.185,11.2,1300.0,BYM
2023-06-27 15:25:00,11.185,11.185,11.185,11.185,1000.0,BYM
2023-06-27 15:20:00,11.185,11.2,11.185,11.2,459.0,BYM
2023-06-27 15:19:00,11.18,11.2,11.18,11.185,800.0,BYM
2023-06-27 15:17:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 15:15:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 15:14:00,11.201,11.201,11.201,11.201,161.0,BYM
2023-06-27 15:11:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 15:08:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 15:06:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 15:00:00,11.18,11.2,11.18,11.2,300.0,BYM
2023-06-27 14:57:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:54:00,11.2,11.2,11.185,11.185,1100.0,BYM
2023-06-27 14:52:00,11.18,11.2,11.18,11.2,1124.0,BYM
2023-06-27 14:51:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:44:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:41:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:31:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:28:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:20:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:17:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 14:15:00,11.2,11.2,11.2,11.2,300.0,BYM
2023-06-27 14:14:00,11.19,11.2,11.19,11.2,720.0,BYM
2023-06-27 14:11:00,11.165,11.165,11.165,11.165,100.0,BYM
2023-06-27 14:08:00,11.165,11.165,11.165,11.165,100.0,BYM
2023-06-27 14:05:00,11.165,11.165,11.165,11.165,100.0,BYM
2023-06-27 14:03:00,11.165,11.165,11.165,11.165,100.0,BYM
2023-06-27 14:00:00,11.165,11.165,11.165,11.165,100.0,BYM
2023-06-27 13:58:00,11.159,11.19,11.15,11.19,4944.0,BYM
2023-06-27 13:44:00,11.15,11.15,11.15,11.15,100.0,BYM
2023-06-27 13:42:00,11.14,11.14,11.14,11.14,220.0,BYM
2023-06-27 13:39:00,11.145,11.16,11.13,11.16,805.0,BYM
2023-06-27 13:35:00,11.145,11.145,11.13,11.13,200.0,BYM
2023-06-27 13:32:00,11.145,11.145,11.145,11.145,100.0,BYM
2023-06-27 13:31:00,11.145,11.145,11.145,11.145,100.0,BYM
2023-06-27 13:30:00,11.13,11.145,11.13,11.145,520.0,BYM
2023-06-27 13:29:00,11.18,11.18,11.16,11.16,2672.0,BYM
2023-06-27 13:15:00,11.2,11.2,11.2,11.2,320.0,BYM
2023-06-27 13:12:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 13:09:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 13:00:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 12:57:00,11.185,11.185,11.185,11.185,220.0,BYM
2023-06-27 12:49:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 12:47:00,11.185,11.185,11.185,11.185,102.0,BYM
2023-06-27 12:34:00,11.185,11.185,11.185,11.185,100.0,BYM
2023-06-27 12:32:00,11.185,11.2,11.185,11.2,322.0,BYM
2023-06-27 12:03:00,11.17,11.17,11.17,11.17,162.0,BYM
2023-06-27 11:59:00,11.19,11.19,11.19,11.19,492.0,BYM
2023-06-27 11:58:00,11.19,11.19,11.19,11.19,200.0,BYM
2023-06-27 11:57:00,11.19,11.19,11.19,11.19,200.0,BYM
2023-06-27 11:56:00,11.19,11.19,11.19,11.19,220.0,BYM
2023-06-27 11:55:00,11.19,11.19,11.19,11.19,300.0,BYM
2023-06-27 11:54:00,11.19,11.19,11.19,11.19,200.0,BYM
2023-06-27 11:53:00,11.19,11.19,11.19,11.19,100.0,BYM
2023-06-27 11:52:00,11.19,11.19,11.19,11.19,220.0,BYM
2023-06-27 11:50:00,11.18,11.18,11.18,11.18,200.0,BYM
2023-06-27 11:49:00,11.18,11.18,11.18,11.18,420.0,BYM
2023-06-27 11:48:00,11.18,11.18,11.18,11.18,400.0,BYM
2023-06-27 11:47:00,11.18,11.18,11.18,11.18,220.0,BYM
2023-06-27 11:43:00,11.17,11.17,11.17,11.17,300.0,BYM
2023-06-27 11:39:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 11:35:00,11.169,11.169,11.169,11.169,203.0,BYM
2023-06-27 11:29:00,11.17,11.18,11.17,11.18,745.0,BYM
2023-06-27 11:28:00,11.17,11.17,11.17,11.17,102.0,BYM
2023-06-27 11:22:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 11:17:00,11.17,11.17,11.165,11.165,1654.0,BYM
2023-06-27 10:58:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 10:57:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 10:53:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 10:52:00,11.15,11.17,11.15,11.17,391.0,BYM
2023-06-27 10:51:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 10:49:00,11.17,11.17,11.17,11.17,100.0,BYM
2023-06-27 10:44:00,11.18,11.18,11.18,11.18,220.0,BYM
2023-06-27 10:40:00,11.18,11.18,11.18,11.18,300.0,BYM
2023-06-27 10:35:00,11.17,11.17,11.17,11.17,102.0,BYM
2023-06-27 10:32:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 10:31:00,11.18,11.18,11.18,11.18,102.0,BYM
2023-06-27 10:30:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 10:27:00,11.19,11.19,11.19,11.19,100.0,BYM
2023-06-27 10:23:00,11.19,11.19,11.19,11.19,300.0,BYM
2023-06-27 10:22:00,11.19,11.19,11.19,11.19,100.0,BYM
2023-06-27 10:16:00,11.19,11.19,11.19,11.19,100.0,BYM
2023-06-27 10:15:00,11.18,11.18,11.18,11.18,100.0,BYM
2023-06-27 10:10:00,11.18,11.19,11.18,11.19,200.0,BYM
2023-06-27 10:06:00,11.16,11.19,11.16,11.19,1717.0,BYM
2023-06-27 10:04:00,11.15,11.15,11.15,11.15,615.0,BYM
2023-06-27 09:58:00,11.18,11.18,11.18,11.18,200.0,BYM
2023-06-27 09:57:00,11.157,11.16,11.15,11.16,2208.0,BYM
2023-06-27 09:54:00,11.16,11.16,11.16,11.16,100.0,BYM
2023-06-27 09:50:00,11.16,11.16,11.16,11.16,100.0,BYM
2023-06-27 09:46:00,11.17,11.17,11.17,11.17,200.0,BYM
2023-06-27 09:42:00,11.16,11.16,11.16,11.16,400.0,BYM
2023-06-27 09:37:00,11.14,11.15,11.14,11.15,3682.0,BYM
2023-06-27 09:33:00,11.11,11.11,11.11,11.11,100.0,BYM
2023-06-27 09:30:00,11.15,11.15,11.15,11.15,2799.0,BYM
2023-06-27 08:02:00,11.11,11.11,11.11,11.11,1.0,BYM
2023-06-26 19:00:00,11.11,11.11,11.11,11.11,318.0,BYM
2023-06-26 18:30:00,11.11,11.11,11.11,11.11,318.0,BYM
2023-06-26 16:10:00,11.11,11.11,11.11,11.11,318.0,BYM
2023-06-26 16:00:00,11.1,11.11,11.1,11.11,889.0,BYM
2023-06-26 15:59:00,11.12,11.12,11.1,11.1,1141.0,BYM
2023-06-26 15:57:00,11.11,11.12,11.11,11.12,2736.0,BYM
2023-06-26 15:55:00,11.12,11.12,11.12,11.12,1549.0,BYM
2023-06-26 15:40:00,11.12,11.13,11.12,11.12,1200.0,BYM
2023-06-26 15:29:00,11.12,11.12,11.12,11.12,277.0,BYM
2023-06-26 15:28:00,11.13,11.13,11.13,11.13,354.0,BYM
2023-06-26 15:27:00,11.12,11.12,11.12,11.12,254.0,BYM
2023-06-26 15:26:00,11.12,11.12,11.12,11.12,200.0,BYM
2023-06-26 15:23:00,11.12,11.12,11.12,11.12,400.0,BYM
2023-06-26 15:21:00,11.105,11.105,11.105,11.105,100.0,BYM
