Datetime;Open;High;Low;Close;Volume
2021-07-19 09:30:00-04:00;31.3700008392334;31.545000076293945;29.322599411010742;31.545000076293945;1914
2021-07-19 09:44:00-04:00;31.239999771118164;31.239999771118164;31.239999771118164;31.239999771118164;960
2021-07-19 10:16:00-04:00;31.170000076293945;31.170000076293945;31.170000076293945;31.170000076293945;505
2021-07-19 10:36:00-04:00;31.3799991607666;31.40999984741211;31.275800704956055;31.275800704956055;1128
2021-07-19 10:42:00-04:00;31.649999618530273;31.649999618530273;31.649999618530273;31.649999618530273;336
2021-07-19 10:43:00-04:00;31.770000457763672;31.770000457763672;31.600000381469727;31.600000381469727;532
2021-07-19 10:59:00-04:00;31.420000076293945;31.420000076293945;31.420000076293945;31.420000076293945;441
2021-07-19 11:35:00-04:00;31.469999313354492;31.469999313354492;31.469999313354492;31.469999313354492;345
2021-07-19 11:36:00-04:00;31.450000762939453;31.450000762939453;31.450000762939453;31.450000762939453;178
2021-07-19 11:43:00-04:00;31.8700008392334;31.8700008392334;31.8700008392334;31.8700008392334;124
2021-07-19 11:45:00-04:00;31.8700008392334;31.8700008392334;31.700000762939453;31.700000762939453;564
2021-07-19 11:53:00-04:00;32.029998779296875;32.029998779296875;32.029998779296875;32.029998779296875;102
2021-07-19 11:56:00-04:00;32.03499984741211;32.03499984741211;32.03499984741211;32.03499984741211;1529
2021-07-19 12:06:00-04:00;32.03499984741211;32.03499984741211;32.025001525878906;32.025001525878906;254
2021-07-19 12:19:00-04:00;32.029998779296875;32.029998779296875;32.029998779296875;32.029998779296875;103
2021-07-19 12:20:00-04:00;31.950000762939453;32.029998779296875;31.950000762939453;31.950000762939453;1038
2021-07-19 12:23:00-04:00;31.950000762939453;31.950000762939453;31.950000762939453;31.950000762939453;537
2021-07-19 12:37:00-04:00;31.906600952148438;31.906600952148438;31.906600952148438;31.906600952148438;525
2021-07-19 13:01:00-04:00;31.899999618530273;31.899999618530273;31.899999618530273;31.899999618530273;200
2021-07-19 13:04:00-04:00;31.719999313354492;31.719999313354492;31.719999313354492;31.719999313354492;169
2021-07-19 13:05:00-04:00;31.799999237060547;31.799999237060547;31.799999237060547;31.799999237060547;100
2021-07-19 13:07:00-04:00;31.989999771118164;31.989999771118164;31.989999771118164;31.989999771118164;344
2021-07-19 13:14:00-04:00;31.969999313354492;31.969999313354492;31.969999313354492;31.969999313354492;180
2021-07-19 13:16:00-04:00;32.0;32.0099983215332;32.0;32.0099983215332;307
2021-07-19 13:17:00-04:00;32.130001068115234;32.130001068115234;32.130001068115234;32.130001068115234;650
2021-07-19 13:27:00-04:00;32.15999984741211;32.15999984741211;32.15999984741211;32.15999984741211;202
2021-07-19 13:33:00-04:00;31.9950008392334;31.9950008392334;31.8799991607666;31.959999084472656;1293
2021-07-19 13:34:00-04:00;31.920000076293945;31.920000076293945;31.8799991607666;31.8799991607666;920
2021-07-19 13:38:00-04:00;31.8700008392334;31.8700008392334;31.8700008392334;31.8700008392334;418
2021-07-19 13:39:00-04:00;31.90999984741211;31.90999984741211;31.90999984741211;31.90999984741211;217
2021-07-19 13:40:00-04:00;31.920000076293945;31.920000076293945;31.920000076293945;31.920000076293945;147
2021-07-19 13:45:00-04:00;32.04999923706055;32.04999923706055;32.04999923706055;32.04999923706055;100
2021-07-19 13:47:00-04:00;32.0;32.0;32.0;32.0;311
2021-07-19 14:00:00-04:00;31.940000534057617;31.940000534057617;31.940000534057617;31.940000534057617;119
2021-07-19 14:04:00-04:00;31.93000030517578;31.93000030517578;31.93000030517578;31.93000030517578;221
2021-07-19 14:05:00-04:00;31.979999542236328;31.979999542236328;31.979999542236328;31.979999542236328;140
2021-07-19 14:07:00-04:00;31.90999984741211;31.90999984741211;31.850000381469727;31.905000686645508;1673
2021-07-19 14:20:00-04:00;31.938800811767578;31.938800811767578;31.938800811767578;31.938800811767578;165
2021-07-19 14:27:00-04:00;31.93120002746582;31.950000762939453;31.93120002746582;31.950000762939453;549
2021-07-19 14:37:00-04:00;31.760000228881836;31.860000610351562;31.760000228881836;31.760000228881836;792
2021-07-19 14:47:00-04:00;31.8700008392334;31.8700008392334;31.8700008392334;31.8700008392334;159
2021-07-19 14:59:00-04:00;31.739999771118164;31.739999771118164;31.739999771118164;31.739999771118164;122
2021-07-19 15:04:00-04:00;31.795000076293945;31.795000076293945;31.795000076293945;31.795000076293945;105
2021-07-19 15:06:00-04:00;31.799999237060547;31.809999465942383;31.799999237060547;31.809999465942383;488
2021-07-19 15:07:00-04:00;31.81999969482422;31.81999969482422;31.81999969482422;31.81999969482422;661
2021-07-19 15:20:00-04:00;31.75;31.75;31.65999984741211;31.725000381469727;1125
