Datetime;Open;High;Low;Close;Volume
2021-07-19 09:30:00-04:00;166.47999572753906;167.3300018310547;166.19000244140625;167.22000122070312;248764
2021-07-19 09:31:00-04:00;167.1699981689453;167.47000122070312;167.02999877929688;167.35850524902344;34120
2021-07-19 09:32:00-04:00;167.27000427246094;167.27000427246094;167.0399932861328;167.25;24329
2021-07-19 09:33:00-04:00;167.25;167.4199981689453;166.97999572753906;167.3699951171875;28420
2021-07-19 09:34:00-04:00;167.34970092773438;167.4499969482422;167.13999938964844;167.33999633789062;23823
2021-07-19 09:35:00-04:00;167.35000610351562;167.7899932861328;167.35000610351562;167.52999877929688;34437
2021-07-19 09:36:00-04:00;167.52999877929688;167.94000244140625;167.3699951171875;167.92999267578125;25193
2021-07-19 09:37:00-04:00;167.9199981689453;167.97999572753906;167.69000244140625;167.77000427246094;16819
2021-07-19 09:38:00-04:00;167.72000122070312;168.14999389648438;167.64999389648438;168.0009002685547;44166
2021-07-19 09:39:00-04:00;167.97999572753906;167.97999572753906;167.7899932861328;167.91000366210938;20628
2021-07-19 09:40:00-04:00;167.86000061035156;167.89999389648438;167.69000244140625;167.72000122070312;19754
2021-07-19 09:41:00-04:00;167.75;167.75;167.55999755859375;167.7100067138672;22911
2021-07-19 09:42:00-04:00;167.7100067138672;168.13499450683594;167.66000366210938;168.13499450683594;26748
2021-07-19 09:43:00-04:00;168.19000244140625;168.19000244140625;167.4499969482422;167.5399932861328;119096
2021-07-19 09:44:00-04:00;167.61000061035156;167.9199981689453;167.61000061035156;167.91000366210938;20057
2021-07-19 09:45:00-04:00;167.92999267578125;167.9499969482422;167.7899932861328;167.82789611816406;16230
2021-07-19 09:46:00-04:00;167.51190185546875;167.52999877929688;167.24009704589844;167.25;31933
2021-07-19 09:47:00-04:00;167.25;167.3300018310547;167.00999450683594;167.01499938964844;17710
2021-07-19 09:48:00-04:00;167.0399932861328;167.15989685058594;167.0;167.11500549316406;12903
2021-07-19 09:49:00-04:00;167.10000610351562;167.33999633789062;167.10000610351562;167.28500366210938;14169
2021-07-19 09:50:00-04:00;167.25;167.375;167.19000244140625;167.36000061035156;14101
2021-07-19 09:51:00-04:00;167.33999633789062;167.39999389648438;167.27000427246094;167.30499267578125;12804
2021-07-19 09:52:00-04:00;167.27999877929688;167.27999877929688;167.13999938964844;167.14999389648438;14401
2021-07-19 09:53:00-04:00;167.1300048828125;167.17999267578125;167.02000427246094;167.0800018310547;12395
2021-07-19 09:54:00-04:00;167.0399932861328;167.27999877929688;166.92010498046875;167.1300048828125;17421
2021-07-19 09:55:00-04:00;167.17999267578125;167.17999267578125;166.9600067138672;167.0800018310547;13924
2021-07-19 09:56:00-04:00;167.07000732421875;167.14999389648438;167.00999450683594;167.11000061035156;18064
2021-07-19 09:57:00-04:00;167.10499572753906;167.36000061035156;167.09140014648438;167.2899932861328;32753
2021-07-19 09:58:00-04:00;167.27999877929688;167.27999877929688;167.07000732421875;167.0749969482422;13905
2021-07-19 09:59:00-04:00;167.08999633789062;167.12489318847656;166.97999572753906;167.0500030517578;15164
2021-07-19 10:00:00-04:00;167.05999755859375;167.1999969482422;166.9499969482422;167.19000244140625;15372
2021-07-19 10:01:00-04:00;167.16000366210938;167.22999572753906;167.02999877929688;167.08999633789062;17414
2021-07-19 10:02:00-04:00;167.06500244140625;167.11000061035156;166.97999572753906;167.02999877929688;10913
2021-07-19 10:03:00-04:00;167.02999877929688;167.0467987060547;166.89500427246094;166.95620727539062;15573
2021-07-19 10:04:00-04:00;166.9499969482422;167.1699981689453;166.94000244140625;167.0800018310547;12394
2021-07-19 10:05:00-04:00;167.0800018310547;167.11000061035156;166.97999572753906;167.06689453125;10839
2021-07-19 10:06:00-04:00;167.07000732421875;167.1199951171875;167.0;167.02999877929688;18139
2021-07-19 10:07:00-04:00;167.02000427246094;167.02000427246094;166.77000427246094;166.89999389648438;20197
2021-07-19 10:08:00-04:00;166.89999389648438;167.0;166.8800048828125;166.88999938964844;8081
2021-07-19 10:09:00-04:00;166.94000244140625;166.97000122070312;166.77999877929688;166.77999877929688;14394
2021-07-19 10:10:00-04:00;166.77999877929688;166.96710205078125;166.75999450683594;166.96710205078125;14963
2021-07-19 10:11:00-04:00;167.0;167.0;166.8699951171875;166.9199981689453;24501
2021-07-19 10:12:00-04:00;166.91000366210938;166.9199981689453;166.85000610351562;166.85000610351562;6956
2021-07-19 10:13:00-04:00;166.8699951171875;166.92999267578125;166.80999755859375;166.91000366210938;14215
2021-07-19 10:14:00-04:00;166.90499877929688;166.97000122070312;166.90499877929688;166.9199981689453;13160
2021-07-19 10:15:00-04:00;166.89999389648438;166.89999389648438;166.66000366210938;166.66000366210938;22603
2021-07-19 10:16:00-04:00;166.64500427246094;166.66000366210938;166.49000549316406;166.5399932861328;17678
2021-07-19 10:17:00-04:00;166.5399932861328;166.5800018310547;166.47000122070312;166.49000549316406;14132
2021-07-19 10:18:00-04:00;166.47000122070312;166.52000427246094;166.2899932861328;166.33999633789062;57433
2021-07-19 10:19:00-04:00;166.35000610351562;166.47999572753906;166.30999755859375;166.47999572753906;20557
2021-07-19 10:20:00-04:00;166.47999572753906;166.5019989013672;166.38999938964844;166.39999389648438;26077
2021-07-19 10:21:00-04:00;166.39999389648438;166.42999267578125;166.35000610351562;166.42999267578125;16116
2021-07-19 10:22:00-04:00;166.41000366210938;166.42999267578125;166.3000030517578;166.3699951171875;14986
2021-07-19 10:23:00-04:00;166.38999938964844;166.4499969482422;166.3509979248047;166.3509979248047;13255
2021-07-19 10:24:00-04:00;166.3800048828125;166.4199981689453;166.35000610351562;166.41000366210938;9543
2021-07-19 10:25:00-04:00;166.38999938964844;166.42999267578125;166.2899932861328;166.36000061035156;15994
2021-07-19 10:26:00-04:00;166.3699951171875;166.49000549316406;166.33399963378906;166.4199981689453;15582
2021-07-19 10:27:00-04:00;166.39500427246094;166.41000366210938;166.32000732421875;166.39999389648438;12231
2021-07-19 10:28:00-04:00;166.41000366210938;166.49000549316406;166.3000030517578;166.47259521484375;12222
2021-07-19 10:29:00-04:00;166.47000122070312;166.61000061035156;166.44000244140625;166.61000061035156;23068
2021-07-19 10:30:00-04:00;166.60000610351562;166.60000610351562;166.39999389648438;166.39999389648438;16713
2021-07-19 10:31:00-04:00;166.38999938964844;166.38999938964844;166.24200439453125;166.24200439453125;14701
2021-07-19 10:32:00-04:00;166.25;166.30999755859375;166.1842041015625;166.3000030517578;16904
2021-07-19 10:33:00-04:00;166.30499267578125;166.3699951171875;166.22000122070312;166.3699951171875;17194
2021-07-19 10:34:00-04:00;166.3699951171875;166.61000061035156;166.36000061035156;166.5272979736328;13043
2021-07-19 10:35:00-04:00;166.52999877929688;166.5500030517578;166.32000732421875;166.35000610351562;15587
2021-07-19 10:36:00-04:00;166.3300018310547;166.42999267578125;166.3300018310547;166.33999633789062;11622
2021-07-19 10:37:00-04:00;166.3000030517578;166.3699951171875;166.27000427246094;166.3000030517578;10759
2021-07-19 10:38:00-04:00;166.32240295410156;166.4499969482422;166.30999755859375;166.33009338378906;12489
2021-07-19 10:39:00-04:00;166.35000610351562;166.4199981689453;166.32000732421875;166.3699951171875;11182
2021-07-19 10:40:00-04:00;166.3699951171875;166.3699951171875;166.24000549316406;166.2899932861328;14702
2021-07-19 10:41:00-04:00;166.25999450683594;166.36000061035156;166.25999450683594;166.32000732421875;9132
2021-07-19 10:42:00-04:00;166.33999633789062;166.38999938964844;166.22000122070312;166.22999572753906;13304
2021-07-19 10:43:00-04:00;166.22999572753906;166.27000427246094;166.1300048828125;166.22000122070312;12886
2021-07-19 10:44:00-04:00;166.25999450683594;166.42660522460938;166.25999450683594;166.39999389648438;33992
2021-07-19 10:45:00-04:00;166.38999938964844;166.41000366210938;166.36000061035156;166.39999389648438;15753
2021-07-19 10:46:00-04:00;166.41000366210938;166.41000366210938;166.32000732421875;166.38999938964844;6361
2021-07-19 10:47:00-04:00;166.39999389648438;166.52699279785156;166.36639404296875;166.41490173339844;12158
2021-07-19 10:48:00-04:00;166.4199981689453;166.5399932861328;166.4199981689453;166.52999877929688;9388
