Datetime;Open;High;Low;Close;Volume
2021-07-19 09:30:00-04:00;3.390000104904175;3.4200000762939453;3.390000104904175;3.4100000858306885;64805
2021-07-19 09:31:00-04:00;3.410099983215332;3.410099983215332;3.4100000858306885;3.410099983215332;11109
2021-07-19 09:32:00-04:00;3.4000000953674316;3.400099992752075;3.390000104904175;3.4000000953674316;13325
2021-07-19 09:33:00-04:00;3.390000104904175;3.390000104904175;3.390000104904175;3.390000104904175;2000
2021-07-19 09:34:00-04:00;3.3949999809265137;3.3949999809265137;3.3949999809265137;3.3949999809265137;100
2021-07-19 09:35:00-04:00;3.390000104904175;3.390000104904175;3.390000104904175;3.390000104904175;100
2021-07-19 09:42:00-04:00;3.4000000953674316;3.4000000953674316;3.4000000953674316;3.4000000953674316;1940
2021-07-19 09:43:00-04:00;3.4049999713897705;3.408099889755249;3.4000000953674316;3.4000000953674316;2024
2021-07-19 09:44:00-04:00;3.4049999713897705;3.4049999713897705;3.4049999713897705;3.4049999713897705;1270
2021-07-19 09:48:00-04:00;3.4000000953674316;3.4000000953674316;3.4000000953674316;3.4000000953674316;1525
2021-07-19 09:49:00-04:00;3.4049999713897705;3.4049999713897705;3.4049999713897705;3.4049999713897705;200
2021-07-19 09:50:00-04:00;3.4000000953674316;3.4049999713897705;3.390000104904175;3.390000104904175;14458
2021-07-19 09:51:00-04:00;3.390000104904175;3.390000104904175;3.390000104904175;3.390000104904175;202
2021-07-19 09:52:00-04:00;3.390000104904175;3.390000104904175;3.369999885559082;3.380000114440918;37989
2021-07-19 09:53:00-04:00;3.3701000213623047;3.3701000213623047;3.3701000213623047;3.3701000213623047;180
2021-07-19 09:55:00-04:00;3.369999885559082;3.369999885559082;3.369999885559082;3.369999885559082;2004
2021-07-19 09:57:00-04:00;3.369999885559082;3.369999885559082;3.3499999046325684;3.3570001125335693;18118
2021-07-19 10:00:00-04:00;3.351599931716919;3.351599931716919;3.351599931716919;3.351599931716919;303
2021-07-19 10:01:00-04:00;3.3540000915527344;3.3540000915527344;3.3540000915527344;3.3540000915527344;1000
2021-07-19 10:03:00-04:00;3.350100040435791;3.350100040435791;3.3499999046325684;3.3499999046325684;3300
2021-07-19 10:05:00-04:00;3.3550000190734863;3.369999885559082;3.3550000190734863;3.368000030517578;5278
2021-07-19 10:15:00-04:00;3.360100030899048;3.360100030899048;3.360100030899048;3.360100030899048;300
2021-07-19 10:16:00-04:00;3.361999988555908;3.361999988555908;3.361999988555908;3.361999988555908;1326
2021-07-19 10:18:00-04:00;3.369999885559082;3.369999885559082;3.369999885559082;3.369999885559082;12000
2021-07-19 10:19:00-04:00;3.3689000606536865;3.3689000606536865;3.3689000606536865;3.3689000606536865;750
2021-07-19 10:22:00-04:00;3.3691000938415527;3.3691000938415527;3.3499999046325684;3.350100040435791;12401
2021-07-19 10:23:00-04:00;3.359999895095825;3.359999895095825;3.3499999046325684;3.350100040435791;5400
2021-07-19 10:24:00-04:00;3.3499999046325684;3.3499999046325684;3.3499999046325684;3.3499999046325684;12603
2021-07-19 10:25:00-04:00;3.3499999046325684;3.3499999046325684;3.3399999141693115;3.3399999141693115;8659
2021-07-19 10:31:00-04:00;3.3499999046325684;3.3499999046325684;3.3499999046325684;3.3499999046325684;3628
2021-07-19 10:32:00-04:00;3.3499999046325684;3.3499999046325684;3.3499999046325684;3.3499999046325684;2042
2021-07-19 10:35:00-04:00;3.3550000190734863;3.3550000190734863;3.3550000190734863;3.3550000190734863;260
2021-07-19 10:39:00-04:00;3.3550000190734863;3.3550000190734863;3.3550000190734863;3.3550000190734863;302
2021-07-19 10:42:00-04:00;3.3550000190734863;3.369999885559082;3.3550000190734863;3.369999885559082;5056
2021-07-19 10:51:00-04:00;3.3698999881744385;3.369999885559082;3.3698999881744385;3.369999885559082;3032
2021-07-19 10:52:00-04:00;3.36080002784729;3.36080002784729;3.36080002784729;3.36080002784729;1000
2021-07-19 10:56:00-04:00;3.359999895095825;3.359999895095825;3.359999895095825;3.359999895095825;250
2021-07-19 10:59:00-04:00;3.365000009536743;3.365000009536743;3.365000009536743;3.365000009536743;100
2021-07-19 11:00:00-04:00;3.3696000576019287;3.3696000576019287;3.3696000576019287;3.3696000576019287;5000
2021-07-19 11:06:00-04:00;3.369999885559082;3.369999885559082;3.369999885559082;3.369999885559082;125
2021-07-19 11:07:00-04:00;3.3691000938415527;3.3698999881744385;3.3691000938415527;3.3698999881744385;5593
2021-07-19 11:09:00-04:00;3.36929988861084;3.36929988861084;3.36929988861084;3.36929988861084;100
2021-07-19 11:10:00-04:00;3.365000009536743;3.365000009536743;3.365000009536743;3.365000009536743;161
2021-07-19 11:16:00-04:00;3.369499921798706;3.369499921798706;3.369499921798706;3.369499921798706;1000
