Datetime;Open;High;Low;Close;Volume
2021-07-19 09:30:00-04:00;95.08999633789062;95.08999633789062;95.08999633789062;95.08999633789062;0
2021-07-19 09:31:00-04:00;95.19999694824219;95.19999694824219;95.0;95.0;264
2021-07-19 09:33:00-04:00;94.88999938964844;95.06999969482422;94.83999633789062;95.06999969482422;534
2021-07-19 09:38:00-04:00;95.45359802246094;95.45359802246094;95.45359802246094;95.45359802246094;871
2021-07-19 09:51:00-04:00;95.4749984741211;95.4749984741211;95.4749984741211;95.4749984741211;331
2021-07-19 09:52:00-04:00;95.4749984741211;95.4749984741211;95.4749984741211;95.4749984741211;200
2021-07-19 09:53:00-04:00;95.46499633789062;95.62000274658203;95.37000274658203;95.46499633789062;1800
2021-07-19 09:59:00-04:00;95.66500091552734;95.66500091552734;95.66500091552734;95.66500091552734;466
2021-07-19 10:14:00-04:00;95.58000183105469;95.58000183105469;95.58000183105469;95.58000183105469;420
2021-07-19 10:15:00-04:00;95.7300033569336;95.73999786376953;95.7300033569336;95.73999786376953;467
2021-07-19 10:17:00-04:00;95.56999969482422;95.56999969482422;95.56999969482422;95.56999969482422;593
2021-07-19 10:21:00-04:00;96.08000183105469;96.08000183105469;96.08000183105469;96.08000183105469;170
2021-07-19 10:23:00-04:00;96.04000091552734;96.04000091552734;96.04000091552734;96.04000091552734;383
2021-07-19 10:26:00-04:00;95.93000030517578;95.93000030517578;95.93000030517578;95.93000030517578;599
2021-07-19 10:27:00-04:00;95.97000122070312;95.97000122070312;95.97000122070312;95.97000122070312;145
2021-07-19 10:32:00-04:00;96.20999908447266;96.20999908447266;96.20999908447266;96.20999908447266;1004
2021-07-19 10:37:00-04:00;95.61000061035156;95.62999725341797;95.61000061035156;95.62000274658203;3495
2021-07-19 10:39:00-04:00;95.62000274658203;95.62000274658203;95.62000274658203;95.62000274658203;348
2021-07-19 10:40:00-04:00;95.86000061035156;95.86000061035156;95.66500091552734;95.66500091552734;258
2021-07-19 10:41:00-04:00;95.80000305175781;95.80000305175781;95.79000091552734;95.79000091552734;722
2021-07-19 10:45:00-04:00;95.91999816894531;95.91999816894531;95.91999816894531;95.91999816894531;585
2021-07-19 10:55:00-04:00;96.25499725341797;96.25499725341797;96.11000061035156;96.12000274658203;1670
2021-07-19 11:04:00-04:00;96.83000183105469;96.83000183105469;96.81999969482422;96.81999969482422;252
2021-07-19 11:06:00-04:00;96.94000244140625;96.94000244140625;96.69999694824219;96.69999694824219;733
2021-07-19 11:10:00-04:00;96.9800033569336;97.0;96.875;97.0;923
2021-07-19 11:14:00-04:00;97.05000305175781;97.05000305175781;96.91000366210938;96.91000366210938;941
2021-07-19 11:19:00-04:00;96.8499984741211;96.8499984741211;96.8499984741211;96.8499984741211;181
2021-07-19 11:21:00-04:00;96.7699966430664;96.7699966430664;96.7699966430664;96.7699966430664;514
2021-07-19 11:27:00-04:00;96.77999877929688;96.79000091552734;96.77999877929688;96.79000091552734;838
2021-07-19 11:31:00-04:00;96.97000122070312;96.97000122070312;96.97000122070312;96.97000122070312;374
2021-07-19 11:39:00-04:00;97.02660369873047;97.02660369873047;97.02660369873047;97.02660369873047;118
2021-07-19 11:40:00-04:00;97.29000091552734;97.29000091552734;97.29000091552734;97.29000091552734;772
2021-07-19 11:49:00-04:00;97.48500061035156;97.48500061035156;97.48500061035156;97.48500061035156;359
2021-07-19 11:50:00-04:00;97.47000122070312;97.47000122070312;97.45999908447266;97.45999908447266;572
2021-07-19 11:51:00-04:00;97.51000213623047;97.51000213623047;97.51000213623047;97.51000213623047;156
2021-07-19 11:53:00-04:00;97.44999694824219;97.44999694824219;97.44999694824219;97.44999694824219;109
2021-07-19 11:54:00-04:00;97.29000091552734;97.29000091552734;97.29000091552734;97.29000091552734;290
2021-07-19 11:56:00-04:00;97.30500030517578;97.48999786376953;97.30500030517578;97.48999786376953;1887
2021-07-19 12:10:00-04:00;96.94999694824219;96.94999694824219;96.94999694824219;96.94999694824219;111
2021-07-19 12:12:00-04:00;97.0199966430664;97.0999984741211;97.0199966430664;97.0999984741211;431
2021-07-19 12:14:00-04:00;97.08000183105469;97.0999984741211;97.08000183105469;97.0999984741211;483
2021-07-19 12:15:00-04:00;97.11000061035156;97.11000061035156;97.11000061035156;97.11000061035156;294
2021-07-19 12:20:00-04:00;96.93000030517578;96.93000030517578;96.93000030517578;96.93000030517578;574
2021-07-19 12:23:00-04:00;96.95999908447266;96.95999908447266;96.95999908447266;96.95999908447266;327
2021-07-19 12:24:00-04:00;96.87000274658203;96.87000274658203;96.87000274658203;96.87000274658203;184
2021-07-19 12:25:00-04:00;96.98999786376953;96.98999786376953;96.93000030517578;96.93000030517578;677
2021-07-19 12:33:00-04:00;96.6500015258789;96.6500015258789;96.6500015258789;96.6500015258789;806
2021-07-19 12:42:00-04:00;96.4800033569336;96.4800033569336;96.4800033569336;96.4800033569336;201
2021-07-19 12:43:00-04:00;96.28500366210938;96.28500366210938;96.28500366210938;96.28500366210938;184
2021-07-19 12:46:00-04:00;96.51000213623047;96.52999877929688;96.38500213623047;96.38500213623047;1276
2021-07-19 12:51:00-04:00;96.38999938964844;96.38999938964844;96.29000091552734;96.29000091552734;590
2021-07-19 12:56:00-04:00;96.22000122070312;96.22000122070312;96.22000122070312;96.22000122070312;613
2021-07-19 13:00:00-04:00;96.3499984741211;96.3499984741211;96.3499984741211;96.3499984741211;1137
2021-07-19 13:18:00-04:00;96.5250015258789;96.63500213623047;96.3499984741211;96.63500213623047;1761
2021-07-19 13:26:00-04:00;96.58999633789062;96.58999633789062;96.56999969482422;96.56999969482422;1640
2021-07-19 13:28:00-04:00;96.44000244140625;96.44000244140625;96.44000244140625;96.44000244140625;120
2021-07-19 13:30:00-04:00;96.44999694824219;96.44999694824219;96.43000030517578;96.43000030517578;378
2021-07-19 13:33:00-04:00;96.23690032958984;96.23690032958984;96.23690032958984;96.23690032958984;618
2021-07-19 13:35:00-04:00;96.25;96.25;96.25;96.25;432
2021-07-19 13:36:00-04:00;96.12310028076172;96.12310028076172;96.12310028076172;96.12310028076172;335
2021-07-19 13:39:00-04:00;96.25;96.25;96.25;96.25;350
2021-07-19 13:41:00-04:00;96.3499984741211;96.40499877929688;96.3499984741211;96.40499877929688;1512
2021-07-19 13:46:00-04:00;96.41000366210938;96.41000366210938;96.41000366210938;96.41000366210938;116
2021-07-19 13:47:00-04:00;96.36000061035156;96.36000061035156;96.36000061035156;96.36000061035156;281
2021-07-19 13:48:00-04:00;96.3550033569336;96.3550033569336;96.25;96.25;413
2021-07-19 13:52:00-04:00;96.11000061035156;96.11000061035156;96.08999633789062;96.08999633789062;1263
2021-07-19 14:02:00-04:00;96.1449966430664;96.1449966430664;96.1449966430664;96.1449966430664;210
2021-07-19 14:03:00-04:00;96.25;96.25;96.25;96.25;254
2021-07-19 14:04:00-04:00;96.25;96.25;96.25;96.25;341
2021-07-19 14:07:00-04:00;96.0999984741211;96.0999984741211;95.97000122070312;95.97000122070312;787
2021-07-19 14:10:00-04:00;96.12999725341797;96.12999725341797;96.12999725341797;96.12999725341797;281
2021-07-19 14:11:00-04:00;96.08000183105469;96.08000183105469;96.08000183105469;96.08000183105469;137
2021-07-19 14:13:00-04:00;96.20999908447266;96.20999908447266;96.20999908447266;96.20999908447266;477
2021-07-19 14:16:00-04:00;96.19000244140625;96.19000244140625;96.19000244140625;96.19000244140625;457
2021-07-19 14:22:00-04:00;96.41000366210938;96.41000366210938;96.41000366210938;96.41000366210938;253
2021-07-19 14:24:00-04:00;96.0999984741211;96.0999984741211;96.0999984741211;96.0999984741211;235
2021-07-19 14:25:00-04:00;96.17500305175781;96.17500305175781;96.17500305175781;96.17500305175781;180
2021-07-19 14:29:00-04:00;96.3499984741211;96.3499984741211;96.3499984741211;96.3499984741211;147
2021-07-19 14:32:00-04:00;96.20999908447266;96.30500030517578;96.19000244140625;96.19000244140625;1451
2021-07-19 14:34:00-04:00;96.1500015258789;96.1500015258789;96.1500015258789;96.1500015258789;401
